StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,906,685,1496,2.027,0.559,0.137,0.034,12,1.2
G_and_S_occipital_inf,1413,987,2176,1.896,0.623,0.147,0.035,18,2.0
G_and_S_paracentral,1406,928,2400,2.201,0.581,0.119,0.026,14,1.6
G_and_S_subcentral,1408,964,2252,2.076,0.495,0.127,0.031,16,1.7
G_and_S_transv_frontopol,529,437,1264,2.170,0.678,0.165,0.054,11,1.1
G_and_S_cingul-Ant,1732,1240,3040,2.217,0.734,0.119,0.024,16,2.0
G_and_S_cingul-Mid-Ant,1070,720,1497,1.939,0.597,0.128,0.019,14,0.9
G_and_S_cingul-Mid-Post,1050,681,1548,2.107,0.555,0.102,0.014,9,0.6
G_cingul-Post-dorsal,517,353,1256,2.700,0.497,0.128,0.027,6,0.6
G_cingul-Post-ventral,267,170,523,2.576,0.569,0.142,0.043,4,0.6
G_cuneus,1542,1085,2190,1.762,0.502,0.147,0.033,22,2.2
G_front_inf-Opercular,872,631,1886,2.407,0.388,0.127,0.028,11,0.9
G_front_inf-Orbital,388,284,983,2.538,0.485,0.142,0.033,6,0.5
G_front_inf-Triangul,838,629,1792,2.261,0.431,0.124,0.025,11,0.9
G_front_middle,2909,2211,5746,2.097,0.468,0.149,0.038,46,4.4
G_front_sup,5428,3828,11347,2.400,0.566,0.128,0.027,57,6.4
G_Ins_lg_and_S_cent_ins,592,410,1128,2.747,0.610,0.163,0.060,10,1.6
G_insular_short,631,419,1751,3.282,0.689,0.117,0.043,7,1.0
G_occipital_middle,1598,1161,3159,2.175,0.499,0.151,0.038,28,2.3
G_occipital_sup,1207,821,1930,1.979,0.603,0.142,0.034,16,1.7
G_oc-temp_lat-fusifor,1580,1163,3311,2.407,0.565,0.138,0.032,24,1.8
G_oc-temp_med-Lingual,2423,1688,3610,1.848,0.588,0.146,0.036,34,3.6
G_oc-temp_med-Parahip,1364,916,3435,2.864,0.744,0.108,0.027,14,1.5
G_orbital,2121,1641,4901,2.333,0.661,0.161,0.056,42,4.4
G_pariet_inf-Angular,1540,1199,3468,2.238,0.483,0.146,0.029,26,1.7
G_pariet_inf-Supramar,2203,1649,4437,2.204,0.512,0.143,0.036,34,3.0
G_parietal_sup,2882,1960,4697,2.045,0.481,0.128,0.029,34,3.3
G_postcentral,2139,1420,3234,1.906,0.417,0.126,0.029,26,2.5
G_precentral,2294,1478,4150,2.224,0.534,0.107,0.027,20,2.5
G_precuneus,2249,1611,4687,2.349,0.588,0.138,0.032,36,2.7
G_rectus,659,589,1871,2.424,0.635,0.178,0.055,18,1.5
G_subcallosal,667,436,694,1.605,0.647,0.149,0.064,14,1.8
G_temp_sup-G_T_transv,547,318,738,1.973,0.442,0.096,0.021,5,0.4
G_temp_sup-Lateral,1696,1237,4069,2.530,0.577,0.145,0.036,28,2.5
G_temp_sup-Plan_polar,675,462,1470,2.781,0.624,0.076,0.014,2,0.4
G_temp_sup-Plan_tempo,830,589,1275,1.985,0.435,0.096,0.016,6,0.6
G_temporal_inf,1854,1508,4741,2.489,0.699,0.158,0.042,37,3.4
G_temporal_middle,1810,1282,4347,2.519,0.589,0.135,0.034,27,2.2
Lat_Fis-ant-Horizont,262,178,274,1.696,0.323,0.105,0.024,1,0.2
Lat_Fis-ant-Vertical,274,184,303,1.774,0.441,0.081,0.012,1,0.1
Lat_Fis-post,983,659,1047,1.927,0.470,0.106,0.023,5,0.9
Pole_occipital,1900,1287,2296,1.630,0.411,0.144,0.030,25,2.5
Pole_temporal,1502,1291,5368,2.779,0.810,0.176,0.049,37,3.4
S_calcarine,1840,1234,1846,1.680,0.511,0.120,0.027,17,2.0
S_central,2950,2051,2791,1.550,0.388,0.103,0.022,15,2.9
S_cingul-Marginalis,877,588,995,1.868,0.419,0.075,0.008,3,0.4
S_circular_insula_ant,444,291,610,2.324,0.615,0.093,0.022,1,0.4
S_circular_insula_inf,1523,998,2099,2.421,0.851,0.080,0.015,5,1.1
S_circular_insula_sup,1566,1035,1837,2.060,0.466,0.102,0.022,7,1.6
S_collat_transv_ant,1195,819,1756,2.321,0.546,0.123,0.024,14,1.3
S_collat_transv_post,494,334,728,2.004,0.791,0.138,0.030,5,0.7
S_front_inf,1568,1065,1756,1.791,0.411,0.102,0.022,10,1.6
S_front_middle,921,682,1115,1.706,0.392,0.123,0.029,8,1.1
S_front_sup,2572,1768,3377,1.998,0.416,0.107,0.022,16,2.3
S_interm_prim-Jensen,217,162,275,1.707,0.347,0.126,0.023,2,0.2
