StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1160,751,1753,2.487,0.378,0.086,0.015,5,0.7
caudalanteriorcingulate,902,647,1894,2.706,0.523,0.145,0.026,17,1.1
caudalmiddlefrontal,2934,1850,4655,2.357,0.560,0.100,0.020,19,2.4
cuneus,1999,1282,2539,1.810,0.430,0.131,0.031,23,2.6
entorhinal,747,492,1978,2.819,0.954,0.102,0.029,6,0.7
fusiform,4327,2947,9493,2.772,0.584,0.124,0.025,53,4.2
inferiorparietal,4441,3144,8298,2.322,0.547,0.123,0.024,51,4.4
inferiortemporal,4125,2811,9720,2.852,0.746,0.125,0.030,50,5.1
isthmuscingulate,1148,733,1915,2.412,0.810,0.107,0.023,12,0.9
lateraloccipital,7243,4742,9694,1.963,0.541,0.132,0.029,84,8.8
lateralorbitofrontal,3298,2233,5891,2.518,0.726,0.132,0.033,38,4.6
lingual,4311,2987,6576,2.042,0.658,0.138,0.033,51,6.0
medialorbitofrontal,2514,1680,4461,2.368,0.717,0.122,0.032,35,2.9
middletemporal,3391,2310,8458,2.955,0.700,0.115,0.024,44,3.0
parahippocampal,882,538,2006,3.230,0.977,0.087,0.021,6,0.5
paracentral,1872,1314,3082,2.090,0.439,0.111,0.020,20,1.4
parsopercularis,2712,1815,5009,2.399,0.551,0.104,0.019,21,2.3
parsorbitalis,805,605,2040,2.630,0.682,0.137,0.030,11,1.0
parstriangularis,1826,1239,3399,2.453,0.542,0.116,0.022,18,1.6
pericalcarine,2316,1559,1815,1.352,0.363,0.136,0.029,27,2.8
postcentral,3687,2678,6833,2.369,0.558,0.143,0.031,49,4.6
posteriorcingulate,1538,1053,2755,2.395,0.672,0.134,0.026,22,1.7
precentral,6023,3958,8193,1.957,0.552,0.104,0.020,49,5.1
precuneus,4471,3132,7685,2.285,0.491,0.123,0.025,50,4.7
rostralanteriorcingulate,908,671,2327,3.028,0.681,0.149,0.034,17,1.5
rostralmiddlefrontal,7956,5655,14783,2.313,0.606,0.128,0.027,90,9.2
superiorfrontal,9865,6809,21136,2.736,0.536,0.117,0.023,89,9.4
superiorparietal,5672,3809,8411,2.082,0.447,0.121,0.024,63,5.6
superiortemporal,4734,3182,9917,2.708,0.621,0.103,0.017,41,3.7
supramarginal,3137,2261,6768,2.485,0.655,0.131,0.026,41,3.5
frontalpole,392,296,1114,2.537,0.555,0.146,0.035,8,0.5
temporalpole,619,469,2280,3.507,0.699,0.139,0.035,9,0.8
transversetemporal,594,346,877,2.376,0.437,0.118,0.022,6,0.5
insula,2747,1804,5273,2.939,0.751,0.115,0.031,23,3.2
