StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1113,753,1920,2.740,0.379,0.117,0.021,9,1.0
caudalanteriorcingulate,949,618,1543,2.194,0.748,0.123,0.016,14,0.7
caudalmiddlefrontal,2553,1795,4822,2.419,0.436,0.120,0.020,27,2.3
cuneus,1982,1337,2671,1.892,0.492,0.146,0.034,25,2.8
entorhinal,561,371,1596,3.038,0.793,0.095,0.019,3,0.4
fusiform,3903,2663,8094,2.674,0.695,0.129,0.027,51,4.3
inferiorparietal,6824,4662,12666,2.560,0.427,0.122,0.023,73,6.6
inferiortemporal,3437,2352,7049,2.703,0.593,0.110,0.024,35,3.1
isthmuscingulate,1350,916,2401,2.322,0.827,0.117,0.024,15,1.4
lateraloccipital,6543,4245,10811,2.294,0.596,0.123,0.026,67,7.0
lateralorbitofrontal,3066,2127,5933,2.661,0.555,0.127,0.028,35,3.4
lingual,3912,2700,5910,2.052,0.607,0.136,0.030,46,5.0
medialorbitofrontal,2556,1833,5063,2.542,0.735,0.127,0.030,31,3.4
middletemporal,3896,2627,9261,2.839,0.628,0.103,0.018,33,3.1
parahippocampal,870,570,1697,2.818,0.713,0.116,0.023,12,0.8
paracentral,2034,1246,3451,2.552,0.489,0.095,0.016,11,1.4
parsopercularis,1429,1013,2602,2.372,0.443,0.110,0.023,16,1.2
parsorbitalis,952,690,2199,2.652,0.586,0.147,0.029,16,1.2
parstriangularis,1646,1180,2954,2.199,0.427,0.111,0.021,14,1.4
pericalcarine,1880,1275,1402,1.270,0.331,0.125,0.028,19,2.2
postcentral,5749,3723,9649,2.261,0.618,0.106,0.019,47,4.6
posteriorcingulate,1405,955,2518,2.332,0.715,0.124,0.022,19,1.3
precentral,6526,4164,11518,2.560,0.490,0.106,0.020,48,5.4
precuneus,5283,3565,9276,2.466,0.496,0.120,0.024,55,5.1
rostralanteriorcingulate,806,615,1904,2.444,0.621,0.130,0.021,12,0.8
rostralmiddlefrontal,5670,4054,10641,2.298,0.531,0.128,0.027,70,6.5
superiorfrontal,7786,5394,15793,2.632,0.526,0.120,0.023,73,7.6
superiorparietal,6335,4143,10779,2.303,0.521,0.120,0.023,65,6.0
superiortemporal,4887,3181,10219,2.827,0.539,0.090,0.014,33,3.1
supramarginal,5013,3405,10142,2.679,0.509,0.117,0.022,45,4.9
frontalpole,382,292,1045,2.666,0.489,0.168,0.042,7,0.6
temporalpole,626,480,2548,3.742,0.543,0.149,0.033,9,0.9
transversetemporal,554,306,858,2.523,0.370,0.119,0.028,8,0.5
insula,2925,1963,6005,3.071,0.781,0.110,0.026,25,2.9
