StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1312,861,2096,2.604,0.351,0.088,0.014,7,0.8
caudalanteriorcingulate,980,659,1610,2.191,0.613,0.106,0.013,10,0.6
caudalmiddlefrontal,2243,1528,3865,2.467,0.446,0.125,0.028,21,2.7
cuneus,2405,1631,3105,1.760,0.498,0.140,0.030,28,3.2
entorhinal,548,354,1757,3.354,0.687,0.125,0.031,6,0.7
fusiform,4359,2885,8702,2.645,0.582,0.119,0.027,46,4.4
inferiorparietal,7427,4958,13834,2.540,0.504,0.114,0.021,69,6.3
inferiortemporal,4439,3032,9779,2.825,0.599,0.118,0.026,54,4.7
isthmuscingulate,1247,839,2200,2.318,0.787,0.125,0.027,16,1.3
lateraloccipital,7094,4636,9974,2.063,0.572,0.135,0.034,79,9.9
lateralorbitofrontal,3031,2120,6120,2.680,0.628,0.136,0.035,39,4.3
lingual,4509,3053,6380,1.895,0.648,0.134,0.031,49,6.1
medialorbitofrontal,2601,1732,4406,2.243,0.744,0.114,0.027,32,2.6
middletemporal,4591,3185,11289,2.886,0.712,0.114,0.021,49,4.1
parahippocampal,924,555,1720,2.651,0.778,0.085,0.016,6,0.5
paracentral,2032,1236,3649,2.750,0.577,0.102,0.019,13,1.7
parsopercularis,1819,1207,3533,2.590,0.489,0.108,0.019,20,1.4
parsorbitalis,994,692,2288,2.575,0.613,0.124,0.030,13,1.0
parstriangularis,1818,1226,3622,2.626,0.468,0.111,0.019,15,1.5
pericalcarine,2139,1411,1937,1.526,0.403,0.135,0.029,24,2.7
postcentral,5604,3544,8020,2.020,0.603,0.097,0.019,41,4.2
posteriorcingulate,1632,1157,2874,2.337,0.678,0.138,0.027,20,1.9
precentral,6838,4299,11792,2.568,0.637,0.106,0.021,51,5.9
precuneus,5224,3595,8853,2.364,0.564,0.125,0.026,51,5.7
rostralanteriorcingulate,813,575,1807,2.552,0.647,0.117,0.026,8,0.9
rostralmiddlefrontal,6264,4486,12122,2.296,0.586,0.130,0.031,73,8.3
superiorfrontal,9171,6207,17726,2.486,0.639,0.120,0.026,89,9.6
superiorparietal,8960,5849,12423,2.013,0.498,0.121,0.024,89,8.8
superiortemporal,4930,3140,9628,2.726,0.500,0.088,0.014,34,3.0
supramarginal,5197,3587,9677,2.465,0.516,0.127,0.025,62,5.7
frontalpole,395,313,1075,2.472,0.598,0.179,0.048,9,0.8
temporalpole,588,453,2584,3.807,0.528,0.158,0.048,8,1.3
transversetemporal,501,270,752,2.526,0.382,0.105,0.024,4,0.4
insula,3256,2183,6119,2.861,0.699,0.114,0.030,30,3.8
