StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,853,625,1618,2.189,0.646,0.154,0.035,12,1.4
G_and_S_occipital_inf,1141,772,2320,2.499,0.596,0.120,0.028,11,1.2
G_and_S_paracentral,1250,738,2369,2.643,0.613,0.108,0.022,10,1.1
G_and_S_subcentral,1366,885,2711,2.609,0.504,0.118,0.024,14,1.3
G_and_S_transv_frontopol,1031,775,2255,2.277,0.593,0.138,0.037,17,1.5
G_and_S_cingul-Ant,2490,1692,4200,2.350,0.609,0.106,0.021,21,2.2
G_and_S_cingul-Mid-Ant,1221,820,2024,2.449,0.468,0.101,0.016,9,0.9
G_and_S_cingul-Mid-Post,1257,842,2197,2.600,0.462,0.117,0.023,10,1.2
G_cingul-Post-dorsal,534,391,1422,2.983,0.674,0.159,0.037,9,0.9
G_cingul-Post-ventral,274,177,621,2.582,0.745,0.120,0.027,3,0.2
G_cuneus,2247,1506,2959,1.730,0.517,0.144,0.033,29,3.2
G_front_inf-Opercular,1350,912,3161,2.701,0.509,0.123,0.024,20,1.3
G_front_inf-Orbital,344,228,920,2.828,0.494,0.126,0.030,5,0.4
G_front_inf-Triangul,684,449,1737,2.890,0.435,0.117,0.021,6,0.6
G_front_middle,2968,2191,7293,2.495,0.526,0.150,0.041,48,5.1
G_front_sup,6448,4364,14586,2.650,0.662,0.132,0.030,81,8.0
G_Ins_lg_and_S_cent_ins,592,388,1259,3.250,0.733,0.113,0.031,7,0.6
G_insular_short,532,368,1687,3.299,0.672,0.136,0.035,9,0.8
G_occipital_middle,2170,1420,4440,2.575,0.562,0.140,0.041,29,3.3
G_occipital_sup,2099,1279,2576,1.807,0.437,0.119,0.025,23,2.3
G_oc-temp_lat-fusifor,1685,1064,3665,2.669,0.570,0.134,0.033,25,2.2
G_oc-temp_med-Lingual,2937,2000,4301,1.856,0.610,0.142,0.037,35,4.6
G_oc-temp_med-Parahip,1183,722,3168,3.099,0.781,0.116,0.031,13,1.3
G_orbital,2151,1554,5602,2.768,0.655,0.144,0.041,37,3.4
G_pariet_inf-Angular,2678,1847,6849,2.762,0.528,0.136,0.027,41,3.3
G_pariet_inf-Supramar,2408,1679,5409,2.615,0.501,0.133,0.027,34,2.7
G_parietal_sup,2752,1780,4859,2.197,0.546,0.125,0.030,33,3.3
G_postcentral,1983,1211,2990,1.963,0.545,0.104,0.021,19,1.7
G_precentral,2621,1531,5750,2.896,0.616,0.095,0.020,18,2.0
G_precuneus,2362,1634,5322,2.508,0.617,0.135,0.030,31,2.8
G_rectus,781,511,1755,2.405,0.672,0.115,0.033,12,0.7
G_subcallosal,558,347,796,2.341,0.699,0.124,0.053,7,1.2
G_temp_sup-G_T_transv,380,187,602,2.550,0.350,0.106,0.022,4,0.3
G_temp_sup-Lateral,1687,1040,4319,3.002,0.488,0.109,0.022,19,1.5
G_temp_sup-Plan_polar,752,481,1544,2.982,0.567,0.072,0.018,3,0.5
G_temp_sup-Plan_tempo,808,535,1523,2.706,0.444,0.068,0.012,4,0.4
G_temporal_inf,2011,1370,5546,3.054,0.598,0.132,0.034,38,2.5
G_temporal_middle,2660,1863,8002,3.169,0.645,0.129,0.027,38,2.9
Lat_Fis-ant-Horizont,252,166,315,2.318,0.223,0.090,0.010,1,0.1
Lat_Fis-ant-Vertical,221,150,323,2.642,0.421,0.093,0.012,1,0.1
Lat_Fis-post,1271,851,1618,2.315,0.453,0.104,0.020,6,1.1
Pole_occipital,2982,1954,3861,1.868,0.620,0.149,0.038,39,4.9
Pole_temporal,1748,1358,6406,3.190,0.818,0.153,0.042,26,2.9
S_calcarine,2121,1400,2042,1.720,0.625,0.115,0.022,17,2.0
S_central,2755,1808,3030,1.929,0.572,0.103,0.020,17,2.2
S_cingul-Marginalis,1016,708,1380,2.144,0.507,0.108,0.021,6,0.9
S_circular_insula_ant,502,343,777,2.970,0.477,0.110,0.023,3,0.5
S_circular_insula_inf,1013,661,1369,2.529,0.471,0.079,0.012,4,0.6
S_circular_insula_sup,1368,909,1910,2.618,0.420,0.100,0.020,7,1.2
S_collat_transv_ant,1067,707,1553,2.558,0.314,0.083,0.010,4,0.4
S_collat_transv_post,531,363,545,1.766,0.331,0.122,0.024,5,0.5
S_front_inf,1632,1073,2147,2.226,0.438,0.107,0.020,11,1.4
S_front_middle,1732,1191,2506,2.108,0.510,0.109,0.022,11,1.6
S_front_sup,1674,1112,2194,2.244,0.499,0.102,0.019,9,1.3
S_interm_prim-Jensen,391,272,543,2.289,0.295,0.104,0.015,2,0.2
S_intrapariet_and_P_trans,3804,2556,4580,2.061,0.447,0.117,0.019,30,3.2
S_oc_middle_and_Lunatus,790,540,784,1.814,0.385,0.138,0.025,8,0.9
S_oc_sup_and_transversal,1851,1234,2277,2.102,0.459,0.121,0.023,14,2.0
S_occipital_ant,881,585,1102,2.099,0.358,0.115,0.022,7,0.8
S_oc-temp_lat,1108,753,1943,2.675,0.420,0.111,0.020,7,1.0
S_oc-temp_med_and_Lingual,1977,1306,2715,2.298,0.580,0.090,0.014,10,1.2
S_orbital_lateral,319,243,502,2.025,0.438,0.117,0.020,2,0.3
S_orbital_med-olfact,676,472,974,2.097,0.680,0.105,0.017,4,0.4
S_orbital-H_Shaped,1168,806,2020,2.639,0.562,0.122,0.027,9,1.3
S_parieto_occipital,2157,1435,2656,2.122,0.470,0.117,0.022,17,2.1
S_pericallosal,1366,903,1213,1.743,0.525,0.122,0.018,17,1.0
S_postcentral,2523,1666,2792,1.915,0.454,0.108,0.018,19,1.9
S_precentral-inf-part,1283,836,1920,2.488,0.425,0.096,0.015,7,0.8
S_precentral-sup-part,1189,782,1473,2.279,0.524,0.114,0.021,8,1.1
S_suborbital,358,253,481,2.193,0.959,0.136,0.019,3,0.3
S_subparietal,1211,846,1902,2.391,0.509,0.134,0.027,12,1.6
S_temporal_inf,1456,969,2178,2.678,0.550,0.100,0.016,8,1.0
S_temporal_sup,5967,3881,8531,2.423,0.409,0.085,0.012,27,3.2
S_temporal_transverse,277,193,401,2.794,0.345,0.121,0.017,2,0.2
