StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1261,849,1936,2.017,0.574,0.102,0.014,13,0.8
caudalmiddlefrontal,4109,2817,7006,2.296,0.402,0.109,0.022,39,3.7
cuneus,3763,2466,4661,1.824,0.481,0.135,0.030,45,4.8
entorhinal,574,392,1855,3.483,0.611,0.103,0.026,4,0.6
fusiform,4661,3192,9298,2.651,0.524,0.119,0.025,51,4.5
inferiorparietal,9656,6557,18168,2.532,0.455,0.121,0.023,107,9.2
inferiortemporal,5438,3738,12367,2.664,0.681,0.113,0.025,61,5.3
isthmuscingulate,1521,983,2569,2.291,0.735,0.111,0.027,15,1.7
lateraloccipital,9332,6150,15709,2.237,0.721,0.130,0.030,110,12.0
lateralorbitofrontal,4839,3498,9052,2.321,0.627,0.139,0.037,76,7.2
lingual,5377,3767,7194,1.915,0.604,0.138,0.035,67,7.8
medialorbitofrontal,2617,1865,4808,2.216,0.692,0.126,0.030,40,3.0
middletemporal,7104,4888,15300,2.705,0.569,0.118,0.022,77,6.5
parahippocampal,1002,619,1616,2.370,0.728,0.091,0.020,7,0.7
paracentral,2919,1772,4504,2.414,0.467,0.104,0.024,21,2.7
parsopercularis,2577,1802,4559,2.350,0.472,0.122,0.023,29,2.7
parsorbitalis,1181,885,2875,2.723,0.554,0.148,0.034,17,1.6
parstriangularis,2561,1833,4465,2.139,0.499,0.123,0.022,26,2.5
pericalcarine,2840,2020,2807,1.605,0.477,0.145,0.035,29,4.4
postcentral,7554,4697,10621,2.050,0.538,0.104,0.020,61,6.1
posteriorcingulate,1974,1339,3560,2.400,0.661,0.127,0.027,26,2.2
precentral,8016,5118,13307,2.403,0.492,0.108,0.022,62,7.2
precuneus,7018,4826,12467,2.446,0.488,0.127,0.027,84,7.5
rostralanteriorcingulate,1383,988,2524,2.227,0.675,0.129,0.032,24,1.6
rostralmiddlefrontal,7833,5726,14004,2.065,0.563,0.136,0.031,125,10.3
superiorfrontal,16221,11380,29855,2.291,0.549,0.122,0.025,178,17.1
superiorparietal,7202,4662,11390,2.254,0.465,0.118,0.024,74,6.9
superiortemporal,7965,5404,17331,2.760,0.614,0.107,0.023,73,7.3
supramarginal,5343,3626,9433,2.452,0.462,0.117,0.024,54,5.3
transversetemporal,684,383,1028,2.376,0.314,0.099,0.022,7,0.5
insula,3613,2383,7551,3.058,0.737,0.104,0.022,25,3.2
