StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1284,852,2221,2.213,0.720,0.120,0.018,16,1.1
caudalmiddlefrontal,2648,1647,4201,2.436,0.561,0.094,0.017,14,1.9
cuneus,2617,1766,3639,1.891,0.488,0.145,0.032,34,3.6
entorhinal,617,394,1651,2.899,0.981,0.114,0.042,8,1.1
fusiform,3748,2474,7466,2.641,0.532,0.125,0.028,44,4.0
inferiorparietal,6690,4480,12456,2.550,0.464,0.118,0.024,69,6.5
inferiortemporal,4779,3220,10542,2.714,0.699,0.123,0.028,64,5.2
isthmuscingulate,938,604,1385,2.106,0.719,0.109,0.026,10,0.9
lateraloccipital,7265,4659,11340,2.224,0.641,0.131,0.030,84,9.1
lateralorbitofrontal,3585,2581,7198,2.462,0.704,0.155,0.047,63,7.3
lingual,4176,2828,6176,2.012,0.580,0.140,0.034,54,5.7
medialorbitofrontal,1917,1402,3651,2.180,0.601,0.128,0.032,30,2.4
middletemporal,5172,3397,10556,2.651,0.556,0.107,0.019,49,4.1
parahippocampal,842,512,1566,2.658,0.831,0.089,0.018,5,0.5
paracentral,2026,1342,3322,2.245,0.508,0.115,0.023,20,1.9
parsopercularis,2360,1582,4594,2.567,0.468,0.118,0.024,22,2.3
parsorbitalis,947,677,2191,2.659,0.462,0.138,0.033,13,1.3
parstriangularis,2796,1968,4941,2.197,0.510,0.122,0.024,29,2.8
pericalcarine,1813,1238,1738,1.549,0.414,0.129,0.028,17,2.2
postcentral,3547,2413,5723,2.220,0.423,0.126,0.024,39,3.7
posteriorcingulate,1666,1094,2775,2.203,0.719,0.110,0.019,17,1.5
precentral,5417,3408,7486,2.012,0.600,0.104,0.022,45,4.9
precuneus,4796,3226,8547,2.436,0.529,0.127,0.026,56,5.3
rostralanteriorcingulate,1025,761,2128,2.486,0.602,0.134,0.027,15,1.2
rostralmiddlefrontal,6359,4505,11676,2.262,0.530,0.130,0.029,74,7.6
superiorfrontal,13065,8774,24076,2.414,0.541,0.118,0.023,139,12.8
superiorparietal,5848,3714,8827,2.180,0.449,0.110,0.020,54,5.0
superiortemporal,5963,3820,12261,2.683,0.719,0.095,0.017,50,4.1
supramarginal,2780,1930,4965,2.509,0.480,0.126,0.026,29,2.8
transversetemporal,490,279,750,2.447,0.311,0.106,0.019,4,0.3
insula,2274,1495,4679,3.054,0.804,0.103,0.022,17,1.7
