StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1028,739,1747,2.032,0.573,0.135,0.030,16,1.3
G_and_S_occipital_inf,1080,759,2090,2.391,0.599,0.142,0.031,15,1.3
G_and_S_paracentral,1271,798,2313,2.419,0.507,0.112,0.024,11,1.3
G_and_S_subcentral,1280,875,2468,2.559,0.561,0.137,0.031,14,1.6
G_and_S_transv_frontopol,554,415,1300,2.426,0.546,0.148,0.034,10,0.7
G_and_S_cingul-Ant,1536,1090,3300,2.822,0.560,0.127,0.028,15,1.8
G_and_S_cingul-Mid-Ant,903,607,1627,2.540,0.597,0.116,0.018,8,0.6
G_and_S_cingul-Mid-Post,1187,791,2145,2.503,0.589,0.114,0.025,9,1.4
G_cingul-Post-dorsal,396,275,1092,2.809,0.595,0.142,0.032,5,0.5
G_cingul-Post-ventral,230,156,637,3.160,0.752,0.121,0.031,2,0.3
G_cuneus,1622,1127,2214,1.711,0.521,0.145,0.033,23,2.3
G_front_inf-Opercular,988,678,2332,2.649,0.388,0.140,0.033,14,1.4
G_front_inf-Orbital,459,322,1164,2.829,0.496,0.145,0.035,7,0.7
G_front_inf-Triangul,922,674,2117,2.512,0.462,0.143,0.036,13,1.3
G_front_middle,3001,2194,7139,2.556,0.514,0.138,0.031,39,3.7
G_front_sup,5256,3769,12901,2.817,0.518,0.132,0.027,58,6.0
G_Ins_lg_and_S_cent_ins,591,421,1234,2.878,0.894,0.152,0.054,10,1.2
G_insular_short,589,419,1707,3.216,0.924,0.120,0.031,7,0.7
G_occipital_middle,1672,1155,3906,2.491,0.603,0.141,0.028,25,1.9
G_occipital_sup,1523,1072,2462,2.059,0.495,0.152,0.030,22,2.1
G_oc-temp_lat-fusifor,1465,998,3727,2.951,0.556,0.132,0.033,25,1.8
G_oc-temp_med-Lingual,2019,1473,3476,1.983,0.764,0.150,0.039,30,3.2
G_oc-temp_med-Parahip,978,613,2696,3.021,0.741,0.081,0.018,5,0.6
G_orbital,1974,1413,4945,2.749,0.709,0.139,0.032,26,2.5
G_pariet_inf-Angular,1855,1408,4768,2.616,0.590,0.142,0.029,33,2.1
G_pariet_inf-Supramar,2152,1554,5030,2.633,0.522,0.137,0.028,30,2.5
G_parietal_sup,2252,1651,4527,2.237,0.460,0.139,0.030,36,2.9
G_postcentral,1727,1086,2996,2.207,0.642,0.111,0.023,16,1.6
G_precentral,2189,1298,4821,2.851,0.527,0.105,0.025,18,2.0
G_precuneus,2016,1512,4621,2.460,0.629,0.145,0.032,32,2.5
G_rectus,849,621,2085,2.555,0.594,0.146,0.039,16,1.2
G_subcallosal,564,360,731,2.128,0.865,0.112,0.048,8,0.6
G_temp_sup-G_T_transv,483,252,764,2.470,0.414,0.105,0.029,5,0.6
G_temp_sup-Lateral,1694,1120,4970,3.064,0.609,0.121,0.026,19,1.8
G_temp_sup-Plan_polar,515,361,1353,3.382,0.777,0.086,0.019,3,0.4
G_temp_sup-Plan_tempo,702,486,1282,2.357,0.583,0.097,0.020,5,0.5
G_temporal_inf,1944,1383,5872,3.185,0.716,0.138,0.031,35,2.5
G_temporal_middle,2054,1592,7028,3.303,0.690,0.148,0.039,36,3.0
Lat_Fis-ant-Horizont,278,181,444,2.373,0.484,0.109,0.022,2,0.2
Lat_Fis-ant-Vertical,341,226,413,1.934,0.325,0.079,0.013,1,0.2
Lat_Fis-post,941,616,1039,2.150,0.474,0.100,0.017,5,0.7
Pole_occipital,1657,1218,2335,1.724,0.537,0.165,0.039,29,2.8
Pole_temporal,1100,920,4321,3.312,0.770,0.174,0.052,23,2.2
S_calcarine,2129,1502,2179,1.671,0.548,0.127,0.028,19,2.8
S_central,2588,1732,2887,1.911,0.596,0.102,0.020,15,2.4
S_cingul-Marginalis,802,533,1006,2.035,0.419,0.094,0.012,4,0.5
S_circular_insula_ant,437,296,700,2.954,0.493,0.094,0.019,2,0.4
S_circular_insula_inf,1257,845,1830,2.709,0.586,0.097,0.017,6,0.9
S_circular_insula_sup,1595,1033,2151,2.555,0.427,0.104,0.020,8,1.4
S_collat_transv_ant,613,417,1148,3.004,0.508,0.109,0.020,6,0.5
S_collat_transv_post,358,248,541,2.227,0.681,0.145,0.028,4,0.5
S_front_inf,1745,1191,2353,2.207,0.403,0.120,0.028,13,2.0
S_front_middle,765,533,1139,2.299,0.444,0.109,0.019,5,0.6
S_front_sup,2430,1646,3990,2.579,0.491,0.100,0.018,14,1.8
S_interm_prim-Jensen,291,208,353,1.907,0.494,0.113,0.016,2,0.2
S_intrapariet_and_P_trans,2628,1713,3490,2.254,0.387,0.108,0.020,20,2.3
S_oc_middle_and_Lunatus,633,429,731,1.986,0.498,0.124,0.026,5,0.7
S_oc_sup_and_transversal,1205,785,1368,1.953,0.471,0.109,0.020,8,1.1
S_occipital_ant,512,350,911,2.448,0.566,0.092,0.014,3,0.3
S_oc-temp_lat,784,548,1068,2.388,0.462,0.125,0.024,6,0.9
S_oc-temp_med_and_Lingual,1849,1227,2339,2.169,0.517,0.095,0.015,11,1.2
S_orbital_lateral,311,233,444,2.117,0.429,0.142,0.022,3,0.3
S_orbital_med-olfact,645,421,787,2.165,0.469,0.114,0.016,5,0.4
S_orbital-H_Shaped,1208,840,2223,2.880,0.730,0.124,0.026,9,1.4
S_parieto_occipital,1482,1018,1939,2.175,0.581,0.117,0.022,12,1.4
S_pericallosal,1163,679,850,1.513,0.527,0.116,0.016,15,0.8
S_postcentral,1957,1286,2527,2.109,0.499,0.099,0.018,13,1.6
S_precentral-inf-part,1328,862,1730,2.419,0.454,0.106,0.020,9,1.1
S_precentral-sup-part,891,592,1289,2.566,0.476,0.102,0.020,4,0.8
S_suborbital,482,320,641,2.296,0.540,0.096,0.015,2,0.3
S_subparietal,587,410,818,2.223,0.430,0.125,0.024,5,0.6
S_temporal_inf,1140,805,2024,2.835,0.649,0.118,0.022,9,1.1
S_temporal_sup,4588,3113,7323,2.463,0.503,0.108,0.020,32,4.0
S_temporal_transverse,266,173,396,2.416,0.366,0.119,0.025,2,0.3
