StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1169,763,1755,2.401,0.487,0.094,0.019,6,0.9
caudalanteriorcingulate,819,501,1310,2.097,0.781,0.117,0.017,10,0.6
caudalmiddlefrontal,2297,1593,4140,2.460,0.505,0.112,0.022,19,2.0
cuneus,1686,1162,2302,1.759,0.474,0.139,0.032,21,2.4
entorhinal,408,268,1508,3.456,0.787,0.097,0.026,3,0.4
fusiform,3336,2311,6861,2.726,0.562,0.126,0.028,43,3.5
inferiorparietal,4997,3581,9749,2.391,0.517,0.127,0.023,60,5.1
inferiortemporal,3611,2574,9325,3.002,0.682,0.132,0.029,52,4.4
isthmuscingulate,1077,716,2022,2.407,0.830,0.113,0.023,9,1.0
lateraloccipital,5771,4035,9364,2.081,0.643,0.145,0.031,79,7.6
lateralorbitofrontal,3279,2213,6142,2.707,0.692,0.123,0.027,30,3.7
lingual,3157,2222,4762,1.978,0.689,0.132,0.030,37,4.0
medialorbitofrontal,2162,1502,3882,2.386,0.665,0.119,0.030,27,2.2
middletemporal,3502,2637,10080,3.160,0.720,0.132,0.032,47,4.3
parahippocampal,888,554,1641,2.485,0.729,0.058,0.009,2,0.3
paracentral,1713,1054,2941,2.463,0.471,0.097,0.018,11,1.3
parsopercularis,1752,1185,3397,2.550,0.449,0.111,0.024,16,1.6
parsorbitalis,858,641,2386,2.930,0.634,0.157,0.033,13,1.2
parstriangularis,1804,1275,3266,2.388,0.502,0.136,0.030,20,2.3
pericalcarine,1782,1279,1556,1.436,0.405,0.133,0.030,19,2.5
postcentral,4754,3116,7043,2.036,0.645,0.111,0.022,40,4.5
posteriorcingulate,1424,955,2487,2.155,0.808,0.122,0.024,17,1.6
precentral,5820,3682,10168,2.575,0.552,0.107,0.023,42,5.4
precuneus,3883,2764,7057,2.367,0.590,0.134,0.027,47,4.3
rostralanteriorcingulate,833,583,1990,2.667,0.741,0.132,0.028,10,1.0
rostralmiddlefrontal,5897,4185,10965,2.357,0.527,0.131,0.029,67,7.0
superiorfrontal,7994,5668,17114,2.748,0.517,0.124,0.025,76,8.3
superiorparietal,6339,4395,10397,2.201,0.468,0.128,0.026,76,7.2
superiortemporal,4777,3194,10019,2.727,0.659,0.107,0.021,39,4.2
supramarginal,4410,3074,8597,2.492,0.561,0.122,0.023,47,4.3
frontalpole,298,227,799,2.588,0.735,0.173,0.045,6,0.6
temporalpole,474,402,1973,3.617,0.791,0.168,0.051,10,0.9
transversetemporal,591,331,812,2.223,0.342,0.111,0.031,6,0.8
insula,2944,2021,5510,2.839,0.766,0.118,0.031,27,3.6
