StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1053,738,2189,2.491,0.663,0.117,0.017,11,0.8
caudalmiddlefrontal,2788,2016,6094,2.553,0.617,0.120,0.026,27,3.1
cuneus,2869,1829,4332,2.181,0.566,0.130,0.032,33,3.9
entorhinal,576,371,1897,3.489,0.755,0.116,0.034,8,0.7
fusiform,3694,2439,7716,2.850,0.547,0.115,0.023,40,3.4
inferiorparietal,6479,4398,12794,2.581,0.524,0.121,0.026,78,7.2
inferiortemporal,4699,3173,11149,2.935,0.691,0.119,0.027,50,5.2
isthmuscingulate,1377,891,2368,2.321,0.757,0.118,0.024,16,1.4
lateraloccipital,8415,5285,13281,2.280,0.610,0.124,0.029,96,10.0
lateralorbitofrontal,3916,2815,8526,2.533,0.750,0.142,0.037,59,6.1
lingual,4661,3220,6761,1.996,0.640,0.132,0.031,57,6.1
medialorbitofrontal,2164,1524,4525,2.524,0.869,0.124,0.031,27,3.1
middletemporal,5309,3753,13459,2.973,0.701,0.116,0.023,57,5.4
parahippocampal,1058,674,2277,2.808,0.724,0.100,0.025,9,0.9
paracentral,2350,1505,4319,2.588,0.623,0.105,0.021,15,2.1
parsopercularis,1701,1226,3784,2.684,0.657,0.117,0.027,17,1.9
parsorbitalis,996,742,2489,2.702,0.674,0.150,0.039,17,1.4
parstriangularis,1903,1347,3725,2.371,0.557,0.114,0.021,19,1.7
pericalcarine,2568,1760,2395,1.514,0.445,0.144,0.038,32,4.3
postcentral,5987,3955,9161,2.067,0.613,0.107,0.022,56,5.2
posteriorcingulate,1667,1156,3187,2.436,0.746,0.128,0.026,21,1.8
precentral,6599,4373,12727,2.625,0.572,0.106,0.020,47,5.7
precuneus,5938,4124,11438,2.592,0.561,0.129,0.031,70,7.3
rostralanteriorcingulate,1099,790,2613,2.630,0.769,0.128,0.029,12,1.4
rostralmiddlefrontal,5441,3970,11027,2.272,0.622,0.138,0.032,91,7.6
superiorfrontal,10780,7786,25986,2.738,0.665,0.126,0.028,118,13.1
superiorparietal,6888,4565,11654,2.286,0.502,0.114,0.024,64,6.9
superiortemporal,6589,4463,16246,3.013,0.681,0.108,0.021,57,5.7
supramarginal,4768,3270,9383,2.529,0.507,0.111,0.022,47,4.4
transversetemporal,541,310,887,2.524,0.379,0.121,0.029,5,0.7
insula,2645,1723,5509,3.088,0.738,0.107,0.026,19,2.8
