StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1138,863,2413,2.247,0.752,0.143,0.030,15,1.3
G_and_S_occipital_inf,1908,1324,3624,2.392,0.485,0.130,0.027,24,2.1
G_and_S_paracentral,1462,936,2925,2.607,0.554,0.106,0.022,13,1.2
G_and_S_subcentral,1393,928,3091,2.833,0.507,0.114,0.023,13,1.3
G_and_S_transv_frontopol,534,455,1559,2.662,0.600,0.179,0.042,13,1.0
G_and_S_cingul-Ant,2299,1676,4922,2.853,0.565,0.127,0.025,30,2.5
G_and_S_cingul-Mid-Ant,1381,944,2560,2.626,0.426,0.114,0.017,12,1.2
G_and_S_cingul-Mid-Post,1307,890,2719,2.728,0.609,0.124,0.029,15,1.7
G_cingul-Post-dorsal,467,327,1270,3.026,0.820,0.140,0.039,7,0.6
G_cingul-Post-ventral,270,183,578,2.411,0.703,0.133,0.035,4,0.3
G_cuneus,2058,1387,3033,1.920,0.587,0.150,0.041,30,3.6
G_front_inf-Opercular,1370,921,3098,2.691,0.569,0.118,0.028,16,1.4
G_front_inf-Orbital,447,312,1452,3.239,0.573,0.132,0.032,7,0.4
G_front_inf-Triangul,1048,738,2753,2.735,0.587,0.124,0.027,16,1.1
G_front_middle,4445,3263,10790,2.543,0.596,0.141,0.034,69,5.9
G_front_sup,6344,4860,17953,2.861,0.596,0.140,0.029,86,8.1
G_Ins_lg_and_S_cent_ins,684,454,1348,3.099,0.638,0.133,0.049,9,1.3
G_insular_short,661,449,2074,3.473,0.709,0.138,0.044,9,1.0
G_occipital_middle,2255,1477,5169,2.636,0.563,0.133,0.031,33,2.5
G_occipital_sup,1598,999,2763,2.355,0.567,0.126,0.031,21,2.0
G_oc-temp_lat-fusifor,2011,1397,5140,2.937,0.532,0.134,0.033,34,3.0
G_oc-temp_med-Lingual,2692,1892,4294,1.960,0.635,0.148,0.040,43,4.5
G_oc-temp_med-Parahip,1086,662,2729,2.952,0.694,0.093,0.025,8,1.0
G_orbital,2580,1915,6675,2.639,0.687,0.148,0.036,43,4.0
G_pariet_inf-Angular,2209,1668,6248,2.769,0.595,0.139,0.031,38,3.0
G_pariet_inf-Supramar,2234,1568,5509,2.751,0.557,0.119,0.022,29,2.3
