StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1630,1162,2977,2.172,0.760,0.134,0.024,24,1.8
caudalmiddlefrontal,3169,2226,5766,2.376,0.518,0.123,0.029,29,3.9
cuneus,2607,1834,3339,1.705,0.536,0.152,0.042,37,4.7
entorhinal,446,322,1327,2.692,0.715,0.137,0.052,5,0.7
fusiform,4453,2989,8126,2.616,0.586,0.120,0.032,47,5.6
inferiorparietal,7554,5125,14144,2.450,0.535,0.125,0.030,86,8.5
inferiortemporal,5259,3803,12510,2.701,0.757,0.141,0.042,71,8.9
isthmuscingulate,1305,844,2118,2.194,0.795,0.117,0.030,15,1.3
lateraloccipital,7910,5346,12396,2.155,0.617,0.136,0.036,93,11.6
lateralorbitofrontal,3967,2843,7981,2.467,0.771,0.151,0.048,55,8.0
lingual,4577,3219,6449,1.870,0.621,0.131,0.033,50,6.5
medialorbitofrontal,1906,1355,4395,2.576,0.853,0.134,0.047,30,3.6
middletemporal,6474,4504,14714,2.722,0.618,0.115,0.026,66,6.8
parahippocampal,1157,719,1843,2.253,0.536,0.086,0.021,7,0.8
paracentral,1975,1345,3571,2.326,0.564,0.123,0.032,21,2.3
parsopercularis,3058,2105,6028,2.579,0.563,0.111,0.025,29,3.0
parsorbitalis,1101,808,2540,2.590,0.595,0.156,0.054,21,2.1
parstriangularis,2468,1791,4650,2.258,0.620,0.129,0.031,30,3.0
pericalcarine,1887,1280,1575,1.381,0.368,0.119,0.031,16,2.5
postcentral,4768,3341,8438,2.262,0.551,0.125,0.028,48,5.7
posteriorcingulate,1769,1280,3029,2.128,0.770,0.133,0.032,23,2.4
precentral,5574,3837,8852,2.065,0.654,0.114,0.026,49,5.9
precuneus,5212,3596,8923,2.316,0.596,0.132,0.033,60,6.9
rostralanteriorcingulate,1162,822,2810,2.612,0.970,0.133,0.034,17,1.6
rostralmiddlefrontal,7037,5090,13814,2.330,0.625,0.131,0.034,89,10.0
superiorfrontal,13640,9698,29398,2.503,0.689,0.130,0.036,145,20.2
superiorparietal,4570,3157,7417,2.108,0.546,0.121,0.028,46,5.3
superiortemporal,7263,5000,15562,2.659,0.691,0.112,0.025,66,7.5
supramarginal,4380,2973,7680,2.429,0.511,0.117,0.025,40,4.6
transversetemporal,534,323,919,2.531,0.407,0.093,0.022,3,0.5
insula,2842,1928,5775,3.031,0.828,0.113,0.026,22,3.0
