StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1235,828,1976,2.555,0.524,0.105,0.020,7,1.1
caudalanteriorcingulate,1021,660,2022,2.584,0.600,0.121,0.018,13,0.8
caudalmiddlefrontal,2721,1788,4599,2.348,0.548,0.098,0.018,18,2.1
cuneus,3373,2319,4992,2.029,0.510,0.143,0.034,43,4.9
entorhinal,685,462,2073,3.084,0.853,0.114,0.030,5,0.7
fusiform,4351,2995,8514,2.537,0.639,0.127,0.028,48,4.4
inferiorparietal,7168,4936,13243,2.458,0.605,0.123,0.026,70,7.7
inferiortemporal,5298,3568,12113,2.870,0.801,0.114,0.029,70,6.5
isthmuscingulate,1446,1006,2558,2.203,0.817,0.131,0.036,17,1.9
lateraloccipital,8251,5493,13360,2.249,0.636,0.135,0.038,96,12.1
lateralorbitofrontal,4223,3026,8333,2.626,0.707,0.139,0.036,61,6.4
lingual,5551,3821,8296,2.021,0.601,0.136,0.036,64,7.9
medialorbitofrontal,3365,2340,6028,2.241,0.716,0.127,0.032,52,4.3
middletemporal,5092,3518,12387,2.987,0.724,0.108,0.022,49,4.5
parahippocampal,927,589,1988,2.911,1.047,0.094,0.017,6,0.6
paracentral,2201,1374,3525,2.461,0.615,0.104,0.024,16,2.2
parsopercularis,2245,1517,4017,2.466,0.460,0.105,0.018,20,1.6
parsorbitalis,1078,775,2482,2.473,0.624,0.130,0.026,16,1.1
parstriangularis,2440,1744,4858,2.355,0.574,0.118,0.021,25,2.3
pericalcarine,3422,2362,3875,1.781,0.458,0.134,0.035,35,4.9
postcentral,6210,3850,8183,1.937,0.628,0.094,0.020,42,5.0
posteriorcingulate,1750,1173,3575,2.646,0.599,0.119,0.023,18,1.8
precentral,7843,4950,12899,2.430,0.596,0.109,0.023,65,7.8
precuneus,6341,4397,11166,2.384,0.598,0.129,0.030,68,7.6
rostralanteriorcingulate,1083,699,1816,2.447,0.709,0.116,0.022,15,0.9
rostralmiddlefrontal,7901,5612,14345,2.178,0.592,0.128,0.027,110,9.0
superiorfrontal,9666,6468,20493,2.659,0.656,0.108,0.020,82,8.0
superiorparietal,8448,5513,13092,2.166,0.560,0.116,0.024,76,8.2
superiortemporal,5499,3560,11865,2.930,0.696,0.098,0.017,42,4.0
supramarginal,5261,3620,10005,2.506,0.604,0.122,0.024,56,5.6
frontalpole,315,245,973,2.796,0.663,0.169,0.045,8,0.5
temporalpole,717,506,2738,3.886,0.716,0.125,0.033,8,1.0
transversetemporal,611,363,921,2.161,0.445,0.104,0.023,5,0.6
insula,3175,2077,7237,3.345,0.862,0.096,0.021,18,2.4
