StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,948,688,1707,2.033,0.648,0.142,0.032,15,1.3
G_and_S_occipital_inf,1360,917,2567,2.485,0.699,0.137,0.031,19,1.9
G_and_S_paracentral,1271,763,2459,2.536,0.680,0.105,0.020,12,1.0
G_and_S_subcentral,1300,889,2596,2.704,0.481,0.132,0.026,15,1.4
G_and_S_transv_frontopol,1341,1072,3185,2.446,0.570,0.163,0.043,26,2.2
G_and_S_cingul-Ant,3220,2245,5803,2.463,0.553,0.120,0.022,35,3.0
G_and_S_cingul-Mid-Ant,1268,831,2137,2.616,0.493,0.101,0.017,8,0.9
G_and_S_cingul-Mid-Post,1262,844,2386,2.602,0.531,0.107,0.019,10,1.0
G_cingul-Post-dorsal,546,367,1364,2.993,0.536,0.142,0.034,7,0.8
G_cingul-Post-ventral,394,249,1039,2.982,0.898,0.113,0.025,8,0.4
G_cuneus,2797,1695,4304,2.072,0.653,0.122,0.028,34,3.2
G_front_inf-Opercular,1304,900,3398,2.870,0.347,0.129,0.027,18,1.5
G_front_inf-Orbital,356,269,954,2.654,0.530,0.153,0.028,7,0.5
G_front_inf-Triangul,1115,836,2433,2.357,0.409,0.137,0.033,17,1.3
G_front_middle,3378,2512,8288,2.532,0.500,0.141,0.032,56,4.5
G_front_sup,6585,4484,15893,2.866,0.563,0.124,0.024,68,7.0
G_Ins_lg_and_S_cent_ins,516,351,1212,3.496,0.843,0.095,0.026,5,0.4
G_insular_short,623,409,2128,3.680,0.670,0.119,0.028,8,0.7
G_occipital_middle,2434,1664,5282,2.607,0.489,0.141,0.031,36,3.1
G_occipital_sup,1719,1080,2722,2.150,0.482,0.114,0.020,18,1.5
G_oc-temp_lat-fusifor,1694,1080,4650,3.153,0.615,0.123,0.028,23,1.8
G_oc-temp_med-Lingual,3337,2240,5718,2.143,0.730,0.146,0.040,49,5.4
G_oc-temp_med-Parahip,1092,706,3592,3.391,0.856,0.110,0.032,10,1.1
G_orbital,3126,2267,7144,2.479,0.712,0.143,0.037,54,4.9
G_pariet_inf-Angular,3003,2050,7171,2.741,0.483,0.130,0.029,41,3.5
G_pariet_inf-Supramar,2127,1429,4857,2.664,0.424,0.122,0.025,27,2.3
G_parietal_sup,2251,1460,4642,2.459,0.490,0.116,0.020,25,2.0
G_postcentral,1908,1125,2792,1.969,0.439,0.097,0.019,17,1.7
G_precentral,2666,1466,5724,2.939,0.444,0.091,0.019,21,2.0
G_precuneus,1999,1366,4820,2.685,0.516,0.133,0.029,28,2.3
G_rectus,870,649,1944,2.287,0.588,0.130,0.037,20,1.3
G_subcallosal,618,400,1000,2.416,0.819,0.124,0.040,7,0.9
G_temp_sup-G_T_transv,386,209,576,2.201,0.301,0.102,0.021,4,0.3
G_temp_sup-Lateral,1602,1019,4105,2.957,0.454,0.113,0.023,17,1.4
G_temp_sup-Plan_polar,1043,710,2120,3.063,0.758,0.104,0.029,8,1.3
G_temp_sup-Plan_tempo,790,532,1413,2.526,0.347,0.095,0.014,4,0.5
G_temporal_inf,2645,1730,7125,3.050,0.738,0.128,0.030,40,3.2
G_temporal_middle,2887,2008,8780,3.229,0.560,0.123,0.025,39,2.9
Lat_Fis-ant-Horizont,339,223,459,2.237,0.625,0.096,0.015,2,0.2
Lat_Fis-ant-Vertical,207,147,288,2.297,0.281,0.113,0.017,1,0.2
Lat_Fis-post,1367,897,1777,2.411,0.518,0.101,0.018,7,1.0
Pole_occipital,4018,2649,5084,1.781,0.585,0.135,0.031,50,5.2
Pole_temporal,1726,1265,6166,3.498,0.602,0.144,0.036,23,2.3
S_calcarine,3300,2238,3645,1.835,0.579,0.131,0.030,36,4.2
S_central,2846,1875,3299,1.981,0.649,0.086,0.015,11,1.9
S_cingul-Marginalis,1278,843,1630,2.074,0.432,0.086,0.013,5,0.7
S_circular_insula_ant,670,449,925,2.435,0.596,0.115,0.020,4,0.6
S_circular_insula_inf,1149,731,1636,2.847,0.512,0.072,0.009,3,0.4
S_circular_insula_sup,1413,933,1982,2.574,0.357,0.102,0.016,6,1.1
S_collat_transv_ant,906,601,1331,2.645,0.361,0.095,0.010,4,0.4
S_collat_transv_post,467,314,513,2.104,0.440,0.156,0.028,5,0.6
S_front_inf,2146,1457,3061,2.130,0.474,0.106,0.019,15,1.8
S_front_middle,2761,1941,3692,1.997,0.445,0.118,0.020,24,2.7
S_front_sup,2713,1833,3942,2.242,0.354,0.096,0.016,17,1.9
S_interm_prim-Jensen,441,302,625,2.363,0.289,0.078,0.007,1,0.1
S_intrapariet_and_P_trans,3571,2363,4897,2.181,0.409,0.090,0.013,19,2.0
S_oc_middle_and_Lunatus,1021,681,1187,2.078,0.454,0.111,0.021,7,0.9
S_oc_sup_and_transversal,1150,766,1539,2.237,0.400,0.102,0.018,7,0.8
S_occipital_ant,655,450,1056,2.497,0.370,0.113,0.024,4,0.6
S_oc-temp_lat,750,506,1129,2.560,0.400,0.092,0.012,3,0.4
S_oc-temp_med_and_Lingual,1695,1206,2590,2.505,0.561,0.117,0.022,12,1.6
S_orbital_lateral,539,368,585,1.878,0.339,0.101,0.015,2,0.4
S_orbital_med-olfact,881,577,1074,2.066,0.630,0.098,0.014,5,0.5
S_orbital-H_Shaped,1447,994,2462,2.541,0.519,0.119,0.025,11,1.6
S_parieto_occipital,2253,1501,3188,2.340,0.490,0.113,0.019,17,1.9
S_pericallosal,1263,832,1089,1.636,0.532,0.126,0.023,21,1.3
S_postcentral,2289,1482,2609,1.996,0.385,0.089,0.015,12,1.4
S_precentral-inf-part,1627,1061,2228,2.490,0.401,0.091,0.015,7,1.1
S_precentral-sup-part,1112,739,1685,2.504,0.541,0.104,0.017,6,0.8
S_suborbital,305,223,478,2.519,0.564,0.133,0.015,3,0.2
S_subparietal,1017,712,1781,2.491,0.521,0.125,0.023,9,1.0
S_temporal_inf,1631,1074,2128,2.465,0.314,0.097,0.014,8,1.1
S_temporal_sup,6469,4253,9848,2.513,0.431,0.098,0.015,35,4.5
S_temporal_transverse,224,167,278,2.204,0.349,0.150,0.022,3,0.3
