StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1483,984,2785,2.596,0.521,0.120,0.020,19,1.3
caudalmiddlefrontal,3964,2581,7016,2.515,0.450,0.098,0.016,26,2.7
cuneus,3253,2133,4737,2.075,0.450,0.132,0.028,38,4.0
entorhinal,554,363,1730,3.346,0.751,0.100,0.018,3,0.4
fusiform,3184,2107,6727,2.787,0.611,0.120,0.023,31,3.0
inferiorparietal,5894,4145,10206,2.284,0.471,0.128,0.025,70,6.1
inferiortemporal,4858,3379,11761,2.907,0.653,0.122,0.025,53,5.0
isthmuscingulate,1603,1070,2710,2.428,0.763,0.119,0.027,19,1.7
lateraloccipital,7569,4961,11382,2.081,0.560,0.130,0.028,93,8.7
lateralorbitofrontal,4892,3360,9012,2.483,0.629,0.126,0.032,59,6.2
lingual,4665,3267,6790,1.956,0.598,0.139,0.033,59,6.5
medialorbitofrontal,2498,1735,4405,2.318,0.568,0.117,0.024,32,2.6
middletemporal,6070,4085,12982,2.704,0.666,0.101,0.016,50,4.2
parahippocampal,1014,668,2454,3.254,0.886,0.105,0.019,8,0.7
paracentral,2486,1505,4214,2.609,0.556,0.090,0.016,14,1.7
parsopercularis,2104,1427,4080,2.518,0.389,0.107,0.020,19,1.6
parsorbitalis,963,639,1852,2.479,0.444,0.095,0.014,8,0.6
parstriangularis,2047,1371,3590,2.355,0.475,0.114,0.021,19,1.8
pericalcarine,2362,1649,2341,1.587,0.474,0.135,0.032,28,3.1
postcentral,7510,4812,11317,2.117,0.595,0.106,0.019,64,6.0
posteriorcingulate,1981,1353,3378,2.347,0.672,0.126,0.024,26,2.0
precentral,7878,4888,13692,2.606,0.553,0.096,0.018,51,5.9
precuneus,4478,3065,8405,2.435,0.503,0.115,0.021,45,3.9
rostralanteriorcingulate,1525,1061,3245,2.744,0.659,0.121,0.024,18,1.6
rostralmiddlefrontal,5817,4142,11537,2.440,0.494,0.132,0.027,72,6.5
superiorfrontal,12266,8452,25409,2.697,0.504,0.120,0.023,124,12.0
superiorparietal,5488,3640,8803,2.242,0.434,0.116,0.020,55,4.5
superiortemporal,7568,5042,15930,2.759,0.633,0.100,0.018,58,5.9
supramarginal,5433,3719,10308,2.538,0.511,0.121,0.023,57,5.7
transversetemporal,702,432,987,2.186,0.364,0.124,0.025,7,0.6
insula,2775,1904,5667,2.981,0.655,0.111,0.024,22,2.6
