StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1548,1047,2458,2.403,0.395,0.097,0.017,13,1.1
caudalanteriorcingulate,961,634,1556,2.149,0.634,0.103,0.014,9,0.6
caudalmiddlefrontal,2965,2057,5029,2.313,0.421,0.112,0.021,27,2.6
cuneus,2974,1996,3731,1.756,0.513,0.147,0.033,39,4.5
entorhinal,667,438,1938,3.207,0.763,0.119,0.025,6,0.7
fusiform,5087,3405,10437,2.650,0.699,0.120,0.026,60,5.2
inferiorparietal,8658,5995,16394,2.515,0.508,0.123,0.025,96,8.7
inferiortemporal,5546,3724,11954,2.716,0.729,0.127,0.029,69,6.4
isthmuscingulate,1280,878,2156,2.211,0.833,0.137,0.034,18,1.8
lateraloccipital,9781,6585,16994,2.219,0.751,0.140,0.034,124,13.9
lateralorbitofrontal,3393,2365,6559,2.554,0.610,0.132,0.033,44,4.5
lingual,4118,2853,5834,1.881,0.790,0.141,0.033,53,5.9
medialorbitofrontal,3218,2153,5914,2.368,0.799,0.115,0.025,45,3.4
middletemporal,5606,3917,13508,2.859,0.681,0.115,0.023,63,5.2
parahippocampal,1111,694,1993,2.514,0.617,0.089,0.017,8,0.7
paracentral,2571,1555,3917,2.350,0.615,0.102,0.018,18,2.0
parsopercularis,1957,1401,3649,2.383,0.452,0.120,0.023,22,1.9
parsorbitalis,1025,793,2582,2.542,0.643,0.149,0.032,15,1.3
parstriangularis,2186,1539,4215,2.328,0.574,0.126,0.024,26,2.2
pericalcarine,2525,1712,1992,1.341,0.336,0.136,0.029,29,3.2
postcentral,6762,4346,10442,2.114,0.684,0.108,0.021,62,5.6
posteriorcingulate,1703,1169,3157,2.467,0.743,0.132,0.026,23,1.8
precentral,7667,4775,12894,2.420,0.569,0.102,0.020,59,6.4
precuneus,6636,4466,11669,2.470,0.560,0.120,0.024,72,6.6
rostralanteriorcingulate,737,579,2026,2.728,0.691,0.139,0.029,11,1.0
rostralmiddlefrontal,8514,6258,16267,2.194,0.557,0.138,0.032,122,11.6
superiorfrontal,10335,7117,20468,2.464,0.587,0.117,0.023,97,9.8
superiorparietal,8246,5561,13175,2.103,0.501,0.119,0.022,90,7.4
superiortemporal,5201,3309,11059,2.904,0.600,0.098,0.019,40,4.1
supramarginal,5469,3811,10228,2.458,0.572,0.128,0.026,67,5.9
frontalpole,562,430,1319,2.261,0.698,0.182,0.050,14,1.5
temporalpole,703,510,2850,4.207,0.590,0.133,0.036,9,1.0
transversetemporal,520,312,788,2.147,0.407,0.105,0.024,4,0.5
insula,3601,2422,6677,2.753,0.782,0.118,0.029,36,4.2
