StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1601,994,2754,2.373,0.555,0.091,0.014,11,0.8
caudalmiddlefrontal,3751,2532,6249,2.300,0.458,0.110,0.018,31,3.1
cuneus,3572,2376,4463,1.790,0.537,0.129,0.027,38,4.0
entorhinal,623,413,1713,2.848,0.910,0.133,0.048,7,1.4
fusiform,4189,2721,8205,2.686,0.540,0.114,0.022,40,3.6
inferiorparietal,7463,5344,14358,2.354,0.546,0.120,0.024,80,7.3
inferiortemporal,4550,3198,10965,2.817,0.702,0.124,0.030,54,5.1
isthmuscingulate,1530,1029,2718,2.332,0.857,0.126,0.029,19,1.6
lateraloccipital,8979,6095,14538,2.071,0.682,0.137,0.030,109,10.9
lateralorbitofrontal,5090,3550,9418,2.427,0.705,0.132,0.032,63,6.2
lingual,5184,3644,7672,1.943,0.670,0.142,0.032,65,6.8
medialorbitofrontal,2522,1806,4659,2.265,0.773,0.128,0.031,37,3.1
middletemporal,7729,5369,18381,2.823,0.682,0.119,0.023,92,7.3
parahippocampal,1030,653,2045,2.620,0.678,0.081,0.017,6,0.6
paracentral,2088,1277,3339,2.333,0.570,0.093,0.014,12,1.2
parsopercularis,2360,1572,4678,2.563,0.514,0.117,0.022,23,2.1
parsorbitalis,1011,677,2054,2.532,0.548,0.103,0.020,8,0.8
parstriangularis,2108,1438,3765,2.306,0.534,0.113,0.021,19,1.8
pericalcarine,2131,1436,1774,1.406,0.391,0.121,0.025,19,2.3
postcentral,8103,5350,12653,2.096,0.651,0.116,0.022,77,7.4
posteriorcingulate,1568,1039,2642,2.354,0.625,0.113,0.019,17,1.4
precentral,7562,4738,13516,2.521,0.608,0.103,0.020,58,6.2
precuneus,5780,4016,10375,2.410,0.598,0.122,0.025,61,6.2
rostralanteriorcingulate,1787,1174,3445,2.627,0.703,0.101,0.018,16,1.2
rostralmiddlefrontal,5865,4179,11104,2.287,0.535,0.129,0.027,71,6.6
superiorfrontal,11321,7965,23163,2.543,0.564,0.123,0.025,117,11.9
superiorparietal,6499,4523,10633,2.112,0.450,0.122,0.024,73,6.4
superiortemporal,7620,5110,17202,2.912,0.730,0.107,0.021,66,6.5
supramarginal,5966,4217,10511,2.324,0.532,0.126,0.026,71,6.7
transversetemporal,801,454,1186,2.327,0.428,0.101,0.023,7,0.6
insula,2688,1756,5243,2.904,0.673,0.095,0.020,15,2.1
