StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,754,559,1660,2.377,0.726,0.144,0.031,11,1.1
G_and_S_occipital_inf,1074,720,2247,2.678,0.662,0.132,0.025,13,1.1
G_and_S_paracentral,1399,792,2046,2.261,0.494,0.119,0.038,14,1.9
G_and_S_subcentral,1269,850,2619,2.637,0.604,0.120,0.026,12,1.2
G_and_S_transv_frontopol,729,626,2316,2.825,0.658,0.184,0.052,17,1.8
G_and_S_cingul-Ant,2221,1626,4638,2.595,0.578,0.117,0.030,26,2.7
G_and_S_cingul-Mid-Ant,1293,829,2166,2.539,0.504,0.100,0.018,8,1.0
G_and_S_cingul-Mid-Post,1314,908,2444,2.567,0.535,0.120,0.030,12,1.4
G_cingul-Post-dorsal,544,356,1336,2.705,0.623,0.146,0.039,10,0.7
G_cingul-Post-ventral,279,187,597,2.584,0.759,0.101,0.031,2,0.3
G_cuneus,2108,1287,2830,1.909,0.605,0.123,0.037,23,3.0
G_front_inf-Opercular,1075,762,2708,2.783,0.354,0.112,0.022,10,1.1
G_front_inf-Orbital,280,219,801,2.728,0.319,0.129,0.036,4,0.3
G_front_inf-Triangul,624,530,1859,2.599,0.589,0.165,0.039,11,1.0
G_front_middle,2270,1702,6457,2.778,0.488,0.137,0.034,35,2.9
G_front_sup,5483,3900,13537,2.715,0.607,0.130,0.034,75,7.4
G_Ins_lg_and_S_cent_ins,547,355,1267,3.277,0.720,0.108,0.032,4,0.5
G_insular_short,546,366,1762,3.216,0.929,0.134,0.038,9,0.8
G_occipital_middle,1898,1225,4515,2.782,0.469,0.128,0.027,28,2.1
G_occipital_sup,1635,917,2772,2.397,0.476,0.109,0.027,15,1.7
G_oc-temp_lat-fusifor,1709,1097,4916,3.233,0.491,0.125,0.032,22,2.1
G_oc-temp_med-Lingual,2472,1644,4075,2.077,0.632,0.141,0.040,33,3.9
G_oc-temp_med-Parahip,1410,879,4105,3.260,0.870,0.110,0.031,13,1.8
G_orbital,2094,1587,6167,2.963,0.605,0.147,0.040,37,3.5
G_pariet_inf-Angular,2670,1842,6858,2.793,0.472,0.134,0.028,41,3.1
G_pariet_inf-Supramar,2134,1504,5233,2.891,0.429,0.136,0.029,29,2.7
G_parietal_sup,2837,1902,5355,2.313,0.516,0.118,0.025,33,2.9
G_postcentral,1999,1144,2857,1.976,0.540,0.095,0.023,18,1.7
G_precentral,2450,1436,5421,2.824,0.436,0.112,0.033,30,2.8
G_precuneus,2683,1811,5662,2.482,0.463,0.126,0.029,38,3.1
G_rectus,685,551,2130,2.734,0.655,0.157,0.062,17,1.7
G_subcallosal,382,248,633,2.383,1.170,0.105,0.034,3,0.4
G_temp_sup-G_T_transv,407,173,648,2.637,0.408,0.112,0.034,6,0.3
G_temp_sup-Lateral,1496,1024,4602,3.212,0.496,0.123,0.025,20,1.7
G_temp_sup-Plan_polar,655,457,1723,3.361,0.813,0.088,0.019,3,0.5
G_temp_sup-Plan_tempo,823,547,1654,2.813,0.487,0.077,0.014,3,0.5
G_temporal_inf,1916,1411,5411,2.915,0.611,0.129,0.032,28,2.3
G_temporal_middle,2127,1514,6631,3.186,0.553,0.125,0.025,29,2.2
Lat_Fis-ant-Horizont,328,224,422,2.190,0.394,0.095,0.014,1,0.2
Lat_Fis-ant-Vertical,98,72,142,2.428,0.250,0.124,0.014,1,0.1
Lat_Fis-post,1389,906,1795,2.342,0.463,0.098,0.019,7,1.2
Pole_occipital,2873,1826,4433,2.129,0.582,0.139,0.035,38,4.1
Pole_temporal,1580,1190,6409,3.547,0.773,0.143,0.042,22,2.9
S_calcarine,2140,1481,2424,1.945,0.618,0.116,0.024,16,2.3
S_central,2820,1961,3213,1.875,0.584,0.096,0.020,13,2.5
S_cingul-Marginalis,1279,850,1820,2.251,0.409,0.098,0.020,7,1.1
S_circular_insula_ant,382,261,607,2.703,0.425,0.095,0.020,1,0.3
S_circular_insula_inf,1193,767,1643,2.586,0.647,0.073,0.010,3,0.5
S_circular_insula_sup,1130,733,1503,2.498,0.400,0.094,0.021,4,1.1
S_collat_transv_ant,1210,772,1789,2.414,0.548,0.092,0.015,7,0.7
S_collat_transv_post,434,297,537,2.415,0.477,0.125,0.022,3,0.4
S_front_inf,1414,972,1960,2.168,0.398,0.122,0.024,12,1.5
S_front_middle,1699,1166,2544,2.239,0.506,0.110,0.021,13,1.5
S_front_sup,1993,1393,3728,2.546,0.483,0.109,0.024,14,2.0
S_interm_prim-Jensen,452,311,594,2.418,0.388,0.108,0.023,3,0.4
S_intrapariet_and_P_trans,3680,2495,5479,2.266,0.414,0.110,0.021,28,3.2
S_oc_middle_and_Lunatus,827,563,1045,2.211,0.427,0.111,0.018,5,0.7
S_oc_sup_and_transversal,1328,873,1726,2.171,0.467,0.106,0.018,9,1.0
S_occipital_ant,494,344,679,2.250,0.440,0.119,0.022,4,0.4
S_oc-temp_lat,1128,777,1673,2.508,0.430,0.109,0.021,6,1.0
S_oc-temp_med_and_Lingual,1418,963,2353,2.481,0.586,0.096,0.017,7,1.0
S_orbital_lateral,361,252,473,2.141,0.430,0.126,0.026,3,0.4
S_orbital_med-olfact,569,409,893,2.126,0.692,0.136,0.034,5,1.0
S_orbital-H_Shaped,1107,739,1921,2.627,0.614,0.112,0.023,8,1.1
S_parieto_occipital,1971,1308,2771,2.354,0.449,0.095,0.018,11,1.6
S_pericallosal,1363,853,1118,1.632,0.574,0.110,0.026,15,1.3
S_postcentral,2402,1569,2908,2.112,0.446,0.082,0.015,8,1.6
S_precentral-inf-part,1543,1030,2138,2.175,0.488,0.095,0.017,9,1.1
S_precentral-sup-part,1370,890,1855,2.417,0.431,0.092,0.016,5,1.1
S_suborbital,334,248,410,1.863,0.572,0.137,0.020,3,0.4
S_subparietal,1287,865,1758,2.211,0.415,0.098,0.022,7,1.2
S_temporal_inf,1135,785,1567,2.438,0.423,0.114,0.020,7,1.1
S_temporal_sup,5078,3330,7685,2.602,0.417,0.093,0.015,26,3.4
S_temporal_transverse,267,184,415,2.872,0.339,0.100,0.015,1,0.2
