StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,802,572,1600,2.532,0.582,0.140,0.037,11,1.1
G_and_S_occipital_inf,1411,1007,2732,2.375,0.506,0.131,0.024,17,1.5
G_and_S_paracentral,1845,1054,3112,2.506,0.565,0.103,0.026,15,1.8
G_and_S_subcentral,1372,921,2862,2.534,0.528,0.120,0.022,15,1.2
G_and_S_transv_frontopol,459,375,1295,2.618,0.441,0.161,0.041,8,0.7
G_and_S_cingul-Ant,1715,1239,3796,2.866,0.694,0.130,0.031,18,2.3
G_and_S_cingul-Mid-Ant,986,672,1865,2.618,0.460,0.097,0.020,6,0.9
G_and_S_cingul-Mid-Post,1176,797,2069,2.466,0.403,0.110,0.026,9,1.3
G_cingul-Post-dorsal,514,370,1327,2.870,0.604,0.149,0.046,10,0.7
G_cingul-Post-ventral,279,174,590,2.639,0.781,0.078,0.021,2,0.2
G_cuneus,1729,1103,2501,1.950,0.453,0.131,0.035,23,2.5
G_front_inf-Opercular,994,690,2335,2.682,0.407,0.119,0.026,12,1.0
G_front_inf-Orbital,374,273,1127,2.903,0.483,0.143,0.036,5,0.6
G_front_inf-Triangul,895,669,2251,2.551,0.460,0.136,0.025,13,0.9
G_front_middle,3125,2353,7903,2.614,0.512,0.137,0.035,43,4.2
G_front_sup,5708,4228,14886,2.792,0.596,0.142,0.037,73,9.0
G_Ins_lg_and_S_cent_ins,629,407,1436,3.341,0.716,0.106,0.037,5,0.7
G_insular_short,613,419,1948,3.528,0.848,0.153,0.055,11,1.2
G_occipital_middle,1520,1086,3571,2.493,0.457,0.136,0.029,23,1.6
G_occipital_sup,1335,829,2426,2.368,0.598,0.113,0.027,14,1.3
G_oc-temp_lat-fusifor,1903,1242,4944,3.025,0.544,0.122,0.026,24,2.0
G_oc-temp_med-Lingual,2671,1804,4670,2.126,0.666,0.141,0.041,38,4.3
G_oc-temp_med-Parahip,1247,785,3579,3.239,0.739,0.093,0.025,7,1.1
G_orbital,1798,1385,4915,2.799,0.631,0.146,0.038,28,2.9
G_pariet_inf-Angular,2264,1698,5448,2.557,0.479,0.139,0.029,40,2.6
G_pariet_inf-Supramar,2536,1802,6216,2.733,0.462,0.119,0.027,27,2.6
G_parietal_sup,3427,2367,6811,2.340,0.445,0.114,0.024,40,3.5
G_postcentral,2082,1218,2998,1.972,0.564,0.092,0.021,18,1.8
G_precentral,2419,1540,5602,2.802,0.493,0.118,0.033,23,3.1
G_precuneus,2624,1829,5781,2.539,0.498,0.124,0.027,32,2.9
G_rectus,1015,705,2420,2.692,0.687,0.152,0.038,22,1.7
G_subcallosal,552,343,989,2.625,1.174,0.111,0.044,7,0.9
G_temp_sup-G_T_transv,545,323,1020,2.615,0.669,0.121,0.037,8,0.7
G_temp_sup-Lateral,1666,1212,5569,3.216,0.614,0.132,0.030,25,2.5
G_temp_sup-Plan_polar,457,337,1419,3.621,0.719,0.098,0.018,3,0.3
G_temp_sup-Plan_tempo,864,562,1579,2.596,0.538,0.093,0.020,7,0.7
G_temporal_inf,1803,1319,5368,2.911,0.721,0.136,0.032,32,2.4
G_temporal_middle,2016,1388,5922,2.927,0.583,0.128,0.028,31,2.5
Lat_Fis-ant-Horizont,286,188,335,2.161,0.257,0.086,0.015,1,0.2
Lat_Fis-ant-Vertical,398,262,542,2.440,0.373,0.082,0.016,1,0.3
Lat_Fis-post,1035,694,1356,2.323,0.474,0.108,0.023,5,1.1
Pole_occipital,1898,1185,2633,1.975,0.431,0.137,0.033,27,2.6
Pole_temporal,1277,1050,6372,3.641,0.849,0.171,0.049,23,2.9
S_calcarine,2404,1631,2672,1.867,0.495,0.112,0.023,17,2.3
S_central,3116,2141,3731,2.007,0.650,0.096,0.019,14,2.8
S_cingul-Marginalis,1144,757,1476,2.140,0.426,0.091,0.018,5,0.9
S_circular_insula_ant,450,308,759,2.751,0.681,0.107,0.024,2,0.5
S_circular_insula_inf,1562,1003,2219,2.524,0.763,0.070,0.011,4,0.8
S_circular_insula_sup,1563,1037,2165,2.541,0.429,0.100,0.020,7,1.3
S_collat_transv_ant,980,644,1709,2.801,0.691,0.111,0.019,7,0.9
S_collat_transv_post,324,222,368,2.039,0.337,0.128,0.023,3,0.4
S_front_inf,1480,1055,2339,2.255,0.463,0.119,0.025,12,1.6
S_front_middle,998,731,1620,2.234,0.476,0.134,0.028,10,1.3
S_front_sup,2205,1513,3421,2.352,0.426,0.095,0.020,12,1.7
S_interm_prim-Jensen,429,284,541,2.158,0.385,0.083,0.011,2,0.2
S_intrapariet_and_P_trans,3509,2325,4343,2.094,0.405,0.099,0.016,21,2.6
S_oc_middle_and_Lunatus,587,414,780,2.010,0.476,0.128,0.024,5,0.6
S_oc_sup_and_transversal,1237,811,1533,2.138,0.406,0.102,0.018,7,1.0
S_occipital_ant,540,363,686,2.089,0.391,0.098,0.014,3,0.4
S_oc-temp_lat,1064,696,1407,2.386,0.377,0.084,0.014,4,0.6
S_oc-temp_med_and_Lingual,1617,1090,2424,2.410,0.564,0.091,0.015,8,1.0
S_orbital_lateral,307,200,372,2.137,0.456,0.096,0.017,1,0.2
S_orbital_med-olfact,505,355,701,2.324,0.548,0.128,0.026,4,0.5
S_orbital-H_Shaped,1122,797,2204,2.771,0.574,0.141,0.038,12,1.8
S_parieto_occipital,2032,1356,3151,2.415,0.493,0.112,0.024,15,2.1
S_pericallosal,1116,683,1027,1.874,0.548,0.109,0.019,13,0.8
S_postcentral,2896,1916,3800,2.050,0.455,0.094,0.017,17,2.3
S_precentral-inf-part,1503,1024,2165,2.328,0.338,0.103,0.023,9,1.4
S_precentral-sup-part,1069,710,1413,2.330,0.454,0.092,0.020,4,0.9
S_suborbital,561,385,851,2.510,0.964,0.104,0.018,3,0.4
S_subparietal,876,613,1206,2.194,0.407,0.111,0.023,5,0.8
S_temporal_inf,1156,786,1587,2.300,0.475,0.116,0.021,10,1.2
S_temporal_sup,4439,2938,6627,2.449,0.425,0.086,0.015,18,2.8
S_temporal_transverse,405,263,605,2.630,0.327,0.127,0.022,4,0.4
