StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1217,822,2252,2.326,0.705,0.114,0.016,13,0.9
caudalmiddlefrontal,3217,2171,5667,2.412,0.475,0.101,0.017,23,2.4
cuneus,3382,2280,4917,2.012,0.519,0.138,0.029,42,4.1
entorhinal,401,252,1580,3.623,0.628,0.106,0.018,3,0.3
fusiform,4232,2810,8774,2.753,0.587,0.111,0.021,46,3.3
inferiorparietal,8904,6058,17183,2.519,0.518,0.116,0.023,92,8.3
inferiortemporal,4994,3534,12274,2.850,0.773,0.125,0.029,63,5.5
isthmuscingulate,1148,787,2269,2.544,0.877,0.115,0.026,12,1.1
lateraloccipital,8421,5467,13386,2.214,0.671,0.134,0.030,95,10.7
lateralorbitofrontal,4293,3045,8725,2.508,0.680,0.130,0.031,58,5.6
lingual,4773,3203,7683,2.209,0.603,0.125,0.027,49,5.5
medialorbitofrontal,2425,1743,5035,2.371,0.647,0.127,0.030,38,2.8
middletemporal,6636,4653,16720,3.016,0.656,0.117,0.023,70,6.5
parahippocampal,1036,640,1878,2.476,0.662,0.076,0.012,7,0.5
paracentral,1841,1228,3288,2.406,0.497,0.113,0.020,17,1.5
parsopercularis,2533,1740,5047,2.698,0.486,0.105,0.019,21,2.0
parsorbitalis,1154,829,2428,2.517,0.590,0.131,0.024,13,1.1
parstriangularis,2680,1943,5205,2.353,0.509,0.129,0.026,32,2.8
pericalcarine,2349,1565,2536,1.739,0.499,0.127,0.030,21,3.0
postcentral,4173,2866,7308,2.365,0.539,0.117,0.020,43,3.5
posteriorcingulate,1590,1108,2954,2.429,0.720,0.125,0.028,18,1.8
precentral,5566,3686,8553,2.094,0.558,0.108,0.018,50,4.4
precuneus,5585,3793,10385,2.559,0.539,0.121,0.025,60,5.7
rostralanteriorcingulate,1246,861,2532,2.536,0.769,0.117,0.023,13,1.1
rostralmiddlefrontal,7634,5409,13458,2.162,0.590,0.123,0.024,89,7.8
superiorfrontal,15777,11005,29761,2.338,0.598,0.119,0.024,168,15.7
superiorparietal,6264,4125,10014,2.205,0.437,0.117,0.023,69,5.9
superiortemporal,7076,4716,16096,2.922,0.626,0.107,0.020,65,5.7
supramarginal,4366,2989,7916,2.601,0.544,0.112,0.020,41,3.8
transversetemporal,568,279,892,2.672,0.335,0.099,0.031,5,0.4
insula,3006,1990,6278,3.145,0.712,0.102,0.020,21,2.3
