StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1798,1155,2802,2.398,0.545,0.071,0.010,7,0.8
caudalanteriorcingulate,724,468,1136,2.220,0.482,0.098,0.011,5,0.3
caudalmiddlefrontal,2527,1698,4174,2.370,0.508,0.108,0.021,17,2.2
cuneus,2056,1372,2615,1.822,0.451,0.137,0.031,25,2.7
entorhinal,722,523,2703,3.546,0.802,0.121,0.033,6,0.9
fusiform,4294,3028,9195,2.659,0.635,0.129,0.025,55,4.4
inferiorparietal,8497,5876,15985,2.407,0.492,0.112,0.020,83,7.0
inferiortemporal,4194,3106,10400,2.764,0.680,0.128,0.030,58,5.4
isthmuscingulate,1596,1098,3087,2.312,1.034,0.123,0.030,21,1.8
lateraloccipital,8549,5550,13160,2.184,0.608,0.131,0.030,99,11.1
lateralorbitofrontal,3852,2731,7506,2.507,0.685,0.125,0.032,45,5.0
lingual,5268,3691,8231,2.087,0.683,0.134,0.032,60,6.9
medialorbitofrontal,2614,1874,5705,2.598,0.722,0.120,0.031,31,3.0
middletemporal,4834,3372,11818,2.786,0.707,0.123,0.025,56,5.2
parahippocampal,977,663,2228,2.761,0.678,0.098,0.025,11,1.0
paracentral,2109,1323,3654,2.529,0.569,0.102,0.021,14,1.9
parsopercularis,2452,1711,4862,2.520,0.700,0.111,0.023,21,2.3
parsorbitalis,1036,815,2474,2.398,0.620,0.162,0.042,18,1.8
parstriangularis,2116,1531,4194,2.305,0.580,0.130,0.026,28,2.2
pericalcarine,2125,1488,1900,1.523,0.456,0.142,0.032,24,2.9
postcentral,6576,4259,9803,2.037,0.594,0.099,0.020,51,5.3
posteriorcingulate,1620,1082,2967,2.513,0.707,0.116,0.021,18,1.4
precentral,6891,4355,12882,2.675,0.630,0.105,0.021,50,5.9
precuneus,5595,3827,10424,2.550,0.622,0.118,0.023,53,5.2
rostralanteriorcingulate,859,565,1634,2.823,0.717,0.091,0.017,5,0.6
rostralmiddlefrontal,8125,6066,15381,2.187,0.604,0.141,0.032,106,11.3
superiorfrontal,11110,7709,23175,2.593,0.661,0.115,0.023,94,10.8
superiorparietal,9461,6284,15729,2.279,0.500,0.114,0.021,91,8.1
superiortemporal,5786,4033,12384,2.647,0.625,0.108,0.022,60,5.2
supramarginal,6535,4718,12483,2.410,0.563,0.128,0.026,75,6.9
frontalpole,382,327,1074,2.522,0.461,0.202,0.057,10,1.1
temporalpole,658,558,2640,3.437,0.766,0.158,0.043,12,1.2
transversetemporal,852,553,1429,2.282,0.475,0.105,0.027,7,0.8
insula,3659,2513,7497,3.028,0.779,0.117,0.031,34,4.5
