StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1404,915,2871,2.824,0.636,0.116,0.021,15,1.2
caudalmiddlefrontal,2978,2001,5664,2.561,0.487,0.110,0.024,25,2.8
cuneus,2742,1853,3543,1.916,0.465,0.137,0.031,31,3.5
entorhinal,537,364,2062,3.409,0.740,0.090,0.023,4,0.5
fusiform,3884,2525,8162,2.932,0.556,0.107,0.018,34,2.9
inferiorparietal,4793,3262,9503,2.535,0.574,0.115,0.023,50,4.4
inferiortemporal,4752,3283,10976,2.819,0.783,0.123,0.027,65,5.3
isthmuscingulate,1334,867,2437,2.438,0.904,0.107,0.023,14,1.2
lateraloccipital,6220,4022,9653,2.218,0.553,0.137,0.032,77,8.3
lateralorbitofrontal,4205,2984,7595,2.405,0.722,0.137,0.035,57,5.9
lingual,3948,2700,5395,1.952,0.596,0.134,0.033,46,5.4
medialorbitofrontal,2246,1523,4139,2.406,0.675,0.105,0.029,28,2.5
middletemporal,5396,3617,12605,2.927,0.706,0.108,0.021,50,4.6
parahippocampal,1095,659,2224,2.840,0.677,0.067,0.015,7,0.5
paracentral,2453,1560,4105,2.455,0.568,0.106,0.027,24,2.2
parsopercularis,1765,1189,3599,2.538,0.591,0.114,0.024,18,1.6
parsorbitalis,995,708,2074,2.371,0.627,0.125,0.027,11,1.1
parstriangularis,2218,1586,3852,2.190,0.519,0.124,0.025,25,2.3
pericalcarine,1421,990,1292,1.527,0.398,0.137,0.035,15,2.1
postcentral,6896,4598,10578,2.116,0.647,0.117,0.026,69,7.6
posteriorcingulate,1509,983,2603,2.421,0.653,0.109,0.020,16,1.2
precentral,6187,3985,10947,2.518,0.600,0.113,0.027,57,6.8
precuneus,5102,3517,9880,2.549,0.596,0.128,0.025,55,5.4
rostralanteriorcingulate,1648,1159,3463,2.732,0.678,0.124,0.022,23,1.6
rostralmiddlefrontal,5459,3905,10284,2.308,0.562,0.135,0.032,71,7.2
superiorfrontal,10352,7325,22468,2.703,0.627,0.127,0.029,110,12.2
superiorparietal,5652,3800,9697,2.282,0.522,0.117,0.023,56,5.2
superiortemporal,6900,4498,16588,3.097,0.696,0.101,0.020,57,6.0
supramarginal,4997,3442,10057,2.622,0.607,0.126,0.025,50,5.2
transversetemporal,720,375,1166,2.713,0.425,0.089,0.022,5,0.5
insula,2668,1776,5561,3.005,0.785,0.107,0.026,22,2.7
