StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1404,1036,2520,2.155,0.641,0.140,0.031,19,1.7
G_and_S_occipital_inf,1768,1207,3741,2.600,0.617,0.128,0.023,21,1.7
G_and_S_paracentral,1502,931,2915,2.543,0.612,0.103,0.019,11,1.2
G_and_S_subcentral,1669,1128,3763,2.914,0.545,0.121,0.022,17,1.5
G_and_S_transv_frontopol,671,532,1709,2.473,0.500,0.151,0.037,10,1.0
G_and_S_cingul-Ant,2563,1772,4581,2.362,0.604,0.118,0.021,26,2.2
G_and_S_cingul-Mid-Ant,1298,892,2109,2.316,0.519,0.111,0.019,11,1.1
G_and_S_cingul-Mid-Post,1248,827,2043,2.317,0.475,0.103,0.018,10,0.9
G_cingul-Post-dorsal,537,378,1369,2.845,0.764,0.152,0.039,10,0.6
G_cingul-Post-ventral,318,214,644,2.523,0.823,0.141,0.026,6,0.3
G_cuneus,2424,1617,3188,1.807,0.422,0.135,0.029,30,3.0
G_front_inf-Opercular,1644,1125,4035,2.956,0.424,0.117,0.021,16,1.5
G_front_inf-Orbital,411,275,1024,2.779,0.436,0.141,0.027,7,0.4
G_front_inf-Triangul,839,594,1988,2.529,0.444,0.112,0.019,10,0.7
G_front_middle,4805,3577,12186,2.665,0.495,0.135,0.028,68,5.4
G_front_sup,7794,5344,17384,2.605,0.615,0.115,0.022,72,7.3
G_Ins_lg_and_S_cent_ins,684,444,1411,3.215,0.601,0.109,0.029,7,0.7
G_insular_short,816,555,2540,3.341,0.803,0.120,0.027,10,0.9
G_occipital_middle,2690,1891,6310,2.594,0.429,0.140,0.027,39,3.0
G_occipital_sup,1716,1188,3443,2.326,0.617,0.144,0.028,23,2.0
G_oc-temp_lat-fusifor,2186,1447,5628,3.149,0.579,0.119,0.023,29,2.0
G_oc-temp_med-Lingual,2760,1985,5005,2.102,0.717,0.148,0.038,37,4.4
G_oc-temp_med-Parahip,1339,833,3124,2.726,0.831,0.074,0.016,8,0.8
G_orbital,2495,1785,6383,2.759,0.574,0.130,0.030,36,2.8
G_pariet_inf-Angular,3194,2283,7292,2.575,0.585,0.124,0.024,40,3.1
G_pariet_inf-Supramar,2699,1857,7033,2.984,0.533,0.117,0.025,27,2.7
G_parietal_sup,1936,1404,4908,3.112,0.702,0.120,0.026,20,1.9
G_postcentral,2297,1454,3920,2.143,0.552,0.109,0.023,24,2.0
G_precentral,2605,1484,5827,2.973,0.433,0.096,0.019,20,1.9
G_precuneus,3024,2173,6839,2.518,0.497,0.128,0.025,46,3.1
G_rectus,959,698,2348,2.576,0.472,0.121,0.029,17,1.1
G_subcallosal,846,562,1291,2.276,0.970,0.119,0.048,9,1.6
G_temp_sup-G_T_transv,641,365,1140,2.643,0.487,0.109,0.030,6,0.6
G_temp_sup-Lateral,2410,1634,7676,3.397,0.493,0.131,0.025,31,2.5
G_temp_sup-Plan_polar,790,522,2198,3.667,0.671,0.086,0.019,3,0.6
G_temp_sup-Plan_tempo,1083,734,2242,2.778,0.401,0.083,0.015,5,0.6
G_temporal_inf,2602,1775,6955,2.910,0.716,0.117,0.026,34,2.5
G_temporal_middle,2987,2183,9269,3.133,0.601,0.137,0.026,45,3.2
Lat_Fis-ant-Horizont,368,250,602,2.429,0.344,0.085,0.013,2,0.2
Lat_Fis-ant-Vertical,255,166,370,2.455,0.377,0.067,0.009,1,0.1
Lat_Fis-post,1122,737,1453,2.510,0.395,0.104,0.020,6,1.0
Pole_occipital,1919,1283,2841,1.971,0.460,0.146,0.035,27,2.7
Pole_temporal,1491,1133,5098,3.370,0.636,0.137,0.028,18,1.6
S_calcarine,2374,1586,2557,1.868,0.583,0.118,0.025,19,2.7
S_central,2850,1903,3468,2.085,0.691,0.096,0.017,13,2.2
S_cingul-Marginalis,976,650,1306,2.240,0.368,0.094,0.013,5,0.6
S_circular_insula_ant,595,388,870,2.677,0.409,0.082,0.012,2,0.3
S_circular_insula_inf,1480,994,2506,3.060,0.733,0.086,0.014,5,0.9
