StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1230,838,2195,2.431,0.476,0.090,0.013,11,0.7
caudalanteriorcingulate,768,473,1260,2.407,0.648,0.126,0.015,10,0.5
caudalmiddlefrontal,2977,2018,5007,2.341,0.478,0.116,0.023,28,2.7
cuneus,2309,1558,2813,1.805,0.372,0.148,0.033,31,3.2
entorhinal,590,406,1901,3.553,0.643,0.092,0.021,3,0.5
fusiform,4341,2906,9786,2.784,0.704,0.120,0.024,46,4.2
inferiorparietal,6302,4294,11911,2.485,0.589,0.123,0.024,69,6.5
inferiortemporal,4080,2871,9311,2.763,0.729,0.129,0.031,49,5.5
isthmuscingulate,1182,752,1954,2.310,0.832,0.113,0.026,13,1.1
lateraloccipital,8012,5162,11891,2.071,0.625,0.127,0.027,90,9.0
lateralorbitofrontal,4070,2718,7427,2.583,0.702,0.124,0.029,46,4.9
lingual,3619,2408,5022,1.884,0.639,0.120,0.026,38,3.9
medialorbitofrontal,2566,1795,4947,2.428,0.703,0.127,0.034,41,3.5
middletemporal,3794,2652,9651,2.839,0.719,0.122,0.025,49,4.2
parahippocampal,918,570,2014,3.053,1.038,0.086,0.015,8,0.6
paracentral,1978,1182,3254,2.423,0.554,0.095,0.017,13,1.4
parsopercularis,1800,1241,3571,2.546,0.522,0.115,0.027,17,1.8
parsorbitalis,907,687,2235,2.663,0.725,0.150,0.036,17,1.5
parstriangularis,1659,1183,3181,2.413,0.606,0.130,0.026,19,1.7
pericalcarine,2023,1375,1909,1.574,0.381,0.131,0.030,18,2.7
postcentral,5722,3714,9152,2.134,0.671,0.109,0.022,54,5.4
posteriorcingulate,1605,1067,2848,2.353,0.807,0.123,0.023,20,1.7
precentral,7241,4612,13087,2.542,0.623,0.109,0.023,59,7.1
precuneus,5090,3411,9274,2.508,0.558,0.119,0.022,51,4.8
rostralanteriorcingulate,1005,629,2117,2.928,0.776,0.114,0.020,11,0.8
rostralmiddlefrontal,6320,4717,12713,2.317,0.581,0.147,0.033,90,9.1
superiorfrontal,9130,6501,19455,2.659,0.535,0.124,0.024,96,9.6
superiorparietal,8210,5314,13247,2.253,0.478,0.110,0.019,78,6.7
superiortemporal,5457,3703,12258,2.801,0.750,0.115,0.026,70,5.8
supramarginal,5794,3981,11572,2.588,0.637,0.121,0.025,61,6.0
frontalpole,355,260,906,2.673,0.462,0.139,0.031,5,0.5
temporalpole,701,564,3269,3.826,0.854,0.156,0.043,13,1.6
transversetemporal,828,483,1336,2.368,0.338,0.093,0.025,9,0.6
insula,3277,2194,6654,2.977,0.799,0.112,0.031,28,4.0
