StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,818,603,1802,2.394,0.620,0.149,0.037,12,1.4
G_and_S_occipital_inf,1258,834,2952,2.813,0.664,0.120,0.024,13,1.1
G_and_S_paracentral,1171,835,2341,2.248,0.712,0.138,0.023,16,1.1
G_and_S_subcentral,1526,1048,3067,2.524,0.588,0.127,0.023,16,1.4
G_and_S_transv_frontopol,895,692,2182,2.506,0.618,0.138,0.034,15,1.3
G_and_S_cingul-Ant,3152,2175,5362,2.300,0.533,0.120,0.022,37,3.1
G_and_S_cingul-Mid-Ant,1290,878,2475,2.713,0.691,0.128,0.023,18,1.4
G_and_S_cingul-Mid-Post,1470,988,2541,2.493,0.593,0.108,0.019,11,1.2
G_cingul-Post-dorsal,378,254,919,2.872,0.609,0.151,0.038,6,0.5
G_cingul-Post-ventral,320,197,612,2.453,0.697,0.124,0.025,4,0.3
G_cuneus,2223,1424,3493,2.137,0.608,0.129,0.032,25,2.9
G_front_inf-Opercular,1675,1117,3761,2.629,0.569,0.113,0.023,19,1.6
G_front_inf-Orbital,451,316,1169,2.640,0.568,0.141,0.033,7,0.7
G_front_inf-Triangul,1142,785,2301,2.417,0.463,0.144,0.032,16,1.6
G_front_middle,3668,2633,8546,2.531,0.657,0.129,0.031,50,4.7
G_front_sup,6504,4375,15651,2.801,0.643,0.112,0.023,62,6.3
G_Ins_lg_and_S_cent_ins,580,383,1303,3.260,0.809,0.116,0.028,8,0.5
G_insular_short,768,506,2287,3.538,1.076,0.131,0.044,10,1.3
G_occipital_middle,2212,1417,4733,2.587,0.482,0.123,0.022,32,2.2
G_occipital_sup,1824,1076,2609,2.120,0.449,0.117,0.025,18,1.9
G_oc-temp_lat-fusifor,2238,1399,4999,2.794,0.673,0.125,0.031,34,2.6
G_oc-temp_med-Lingual,3260,2262,5620,2.096,0.695,0.146,0.036,47,5.2
G_oc-temp_med-Parahip,1133,680,3180,3.020,0.940,0.094,0.022,9,0.8
G_orbital,2440,1791,5968,2.610,0.661,0.140,0.040,37,3.7
G_pariet_inf-Angular,1898,1266,4017,2.463,0.596,0.130,0.030,25,2.1
G_pariet_inf-Supramar,2188,1472,3682,2.181,0.661,0.119,0.027,23,2.5
G_parietal_sup,1266,824,2137,2.117,0.543,0.115,0.024,16,1.1
G_postcentral,1743,1206,3688,2.341,0.588,0.130,0.025,23,1.8
G_precentral,3213,1904,5006,2.148,0.681,0.092,0.019,27,2.5
G_precuneus,1658,1091,3334,2.371,0.583,0.127,0.023,22,1.7
G_rectus,827,579,1845,2.369,0.616,0.121,0.032,14,1.2
G_subcallosal,400,269,711,2.524,0.740,0.118,0.039,5,0.5
G_temp_sup-G_T_transv,524,256,954,2.682,0.390,0.097,0.021,6,0.3
G_temp_sup-Lateral,1814,1153,4627,2.939,0.556,0.117,0.026,23,2.1
G_temp_sup-Plan_polar,797,512,1924,3.444,0.645,0.074,0.013,3,0.4
G_temp_sup-Plan_tempo,862,562,1514,2.394,0.603,0.076,0.011,5,0.4
G_temporal_inf,2354,1643,6393,2.840,0.745,0.137,0.036,42,3.3
G_temporal_middle,2804,1955,7807,2.951,0.566,0.124,0.025,42,2.9
Lat_Fis-ant-Horizont,444,300,472,1.752,0.359,0.089,0.014,2,0.3
Lat_Fis-ant-Vertical,344,241,480,2.263,0.401,0.094,0.018,1,0.2
Lat_Fis-post,1465,947,1808,2.331,0.508,0.105,0.018,9,1.1
Pole_occipital,3824,2342,4893,1.929,0.588,0.121,0.029,43,4.6
Pole_temporal,1718,1262,6024,3.360,0.824,0.135,0.030,22,2.2
S_calcarine,2610,1756,2851,1.866,0.630,0.142,0.035,32,3.8
S_central,3133,2062,3821,2.096,0.611,0.102,0.017,21,2.3
S_cingul-Marginalis,777,539,1451,2.369,0.676,0.116,0.023,6,0.7
S_circular_insula_ant,437,288,832,3.124,0.619,0.081,0.013,1,0.3
S_circular_insula_inf,1271,830,1915,2.804,0.851,0.076,0.010,5,0.6
S_circular_insula_sup,1420,922,2094,2.770,0.486,0.097,0.016,7,1.0
S_collat_transv_ant,827,572,1313,2.787,0.613,0.113,0.024,6,0.7
S_collat_transv_post,542,376,601,2.019,0.348,0.132,0.021,5,0.6
S_front_inf,1957,1320,2659,2.188,0.467,0.095,0.016,11,1.3
S_front_middle,1729,1282,3261,2.268,0.636,0.123,0.027,17,1.8
S_front_sup,3356,2117,5144,2.557,0.565,0.084,0.014,14,2.0
S_interm_prim-Jensen,251,185,330,1.998,0.434,0.143,0.025,3,0.2
S_intrapariet_and_P_trans,2203,1422,2980,2.222,0.482,0.103,0.015,15,1.6
S_oc_middle_and_Lunatus,1013,685,1260,2.124,0.305,0.115,0.021,8,0.9
S_oc_sup_and_transversal,1144,751,1558,2.314,0.455,0.094,0.014,6,0.6
S_occipital_ant,697,466,960,2.544,0.415,0.113,0.019,5,0.6
S_oc-temp_lat,866,585,1328,2.662,0.418,0.114,0.023,6,0.9
S_oc-temp_med_and_Lingual,2292,1519,3190,2.384,0.471,0.091,0.011,12,1.0
S_orbital_lateral,378,308,723,2.253,0.799,0.180,0.048,6,0.8
S_orbital_med-olfact,705,475,1036,2.554,0.744,0.100,0.020,4,0.6
S_orbital-H_Shaped,1113,811,2035,2.516,0.535,0.139,0.032,11,1.6
S_parieto_occipital,2054,1361,2677,2.287,0.530,0.115,0.021,17,1.7
S_pericallosal,1409,874,1067,1.530,0.542,0.113,0.016,20,1.0
S_postcentral,1396,946,1852,1.943,0.561,0.110,0.021,11,1.3
S_precentral-inf-part,1963,1214,2985,2.370,0.669,0.093,0.018,12,1.4
S_precentral-sup-part,1671,1136,1614,1.661,0.521,0.090,0.015,8,1.1
S_suborbital,457,318,564,2.018,0.588,0.121,0.016,5,0.3
S_subparietal,818,574,1294,2.443,0.508,0.134,0.030,7,1.0
