StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1324,861,2407,2.933,0.454,0.076,0.014,5,0.7
caudalanteriorcingulate,1019,650,1839,2.508,0.689,0.116,0.018,11,0.8
caudalmiddlefrontal,3128,2160,6617,2.746,0.514,0.109,0.019,24,2.7
cuneus,2284,1532,3331,2.039,0.543,0.133,0.028,27,2.8
entorhinal,665,442,2252,3.642,0.777,0.100,0.019,4,0.5
fusiform,4384,2894,10407,3.141,0.617,0.111,0.021,39,3.8
inferiorparietal,6298,4321,13997,2.817,0.569,0.114,0.021,61,5.6
inferiortemporal,5357,3683,13987,3.065,0.734,0.122,0.025,66,5.3
isthmuscingulate,1296,865,2503,2.365,0.941,0.115,0.026,15,1.2
lateraloccipital,7103,4581,11954,2.310,0.646,0.123,0.027,74,7.9
lateralorbitofrontal,3259,2268,7071,2.699,0.713,0.122,0.026,36,3.5
lingual,3466,2383,5541,2.114,0.670,0.128,0.028,36,4.1
medialorbitofrontal,3003,2099,5613,2.332,0.669,0.108,0.024,43,2.9
middletemporal,4446,2911,11224,3.091,0.714,0.105,0.017,39,3.3
parahippocampal,969,606,2087,2.913,0.743,0.091,0.016,7,0.6
paracentral,1984,1270,4070,2.895,0.618,0.104,0.020,14,1.6
parsopercularis,2013,1390,4592,2.888,0.511,0.115,0.024,22,1.9
parsorbitalis,976,695,2723,2.974,0.578,0.122,0.025,12,1.0
parstriangularis,1727,1203,3653,2.661,0.595,0.114,0.022,15,1.5
pericalcarine,1981,1405,1981,1.590,0.574,0.127,0.025,17,2.2
postcentral,5143,3356,8732,2.270,0.661,0.093,0.016,36,3.4
posteriorcingulate,1713,1171,3497,2.530,0.838,0.123,0.023,19,1.6
precentral,6424,4159,13137,2.838,0.563,0.100,0.018,45,4.7
precuneus,4888,3264,9379,2.662,0.569,0.110,0.022,46,4.4
rostralanteriorcingulate,830,591,2153,2.768,0.756,0.121,0.022,10,0.8
rostralmiddlefrontal,6084,4509,13395,2.449,0.619,0.127,0.028,78,6.9
superiorfrontal,8950,6175,22365,3.116,0.626,0.113,0.021,78,8.0
superiorparietal,6380,4215,11665,2.477,0.484,0.107,0.020,58,5.1
superiortemporal,4824,3132,11396,3.056,0.727,0.087,0.013,34,2.7
supramarginal,5428,3692,11723,2.768,0.616,0.114,0.021,55,4.8
frontalpole,378,291,1342,3.009,0.760,0.163,0.040,10,0.7
temporalpole,735,562,3330,3.999,0.553,0.142,0.026,10,0.8
transversetemporal,552,338,1085,2.680,0.395,0.108,0.024,6,0.5
insula,3460,2272,7577,3.280,0.821,0.101,0.026,24,3.3
