StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1081,775,1829,2.141,0.460,0.132,0.027,13,1.2
G_and_S_occipital_inf,1847,1240,3501,2.447,0.505,0.117,0.022,18,1.7
G_and_S_paracentral,1822,1059,3134,2.531,0.511,0.103,0.023,17,1.5
G_and_S_subcentral,2149,1420,4216,2.659,0.495,0.118,0.024,21,2.0
G_and_S_transv_frontopol,726,566,1670,2.373,0.484,0.157,0.033,15,1.0
G_and_S_cingul-Ant,2436,1750,4533,2.437,0.503,0.110,0.019,22,1.9
G_and_S_cingul-Mid-Ant,1783,1148,3070,2.642,0.429,0.096,0.015,12,1.1
G_and_S_cingul-Mid-Post,1659,1106,3038,2.661,0.421,0.105,0.020,13,1.4
G_cingul-Post-dorsal,662,449,1645,2.859,0.609,0.129,0.028,9,0.6
G_cingul-Post-ventral,426,282,867,2.477,0.767,0.126,0.041,6,0.5
G_cuneus,2536,1690,3514,1.903,0.481,0.145,0.032,34,3.4
G_front_inf-Opercular,1312,882,3107,2.647,0.417,0.111,0.022,14,1.1
G_front_inf-Orbital,512,344,1316,2.692,0.483,0.139,0.034,8,0.6
G_front_inf-Triangul,926,642,2193,2.600,0.425,0.136,0.032,14,1.2
G_front_middle,4002,2740,8686,2.559,0.445,0.129,0.026,53,4.5
G_front_sup,8841,5978,19960,2.726,0.532,0.119,0.024,89,8.7
G_Ins_lg_and_S_cent_ins,771,484,1548,3.176,0.658,0.108,0.030,6,0.8
G_insular_short,854,590,2724,3.511,0.715,0.132,0.037,11,1.1
G_occipital_middle,2547,1754,5772,2.611,0.453,0.138,0.026,43,2.7
G_occipital_sup,1946,1233,3432,2.438,0.479,0.119,0.025,20,2.0
G_oc-temp_lat-fusifor,2387,1620,5675,2.782,0.569,0.116,0.022,31,2.2
G_oc-temp_med-Lingual,3323,2321,4811,1.895,0.660,0.153,0.044,45,5.9
G_oc-temp_med-Parahip,1636,1058,4272,3.033,0.873,0.099,0.025,12,1.4
G_orbital,2724,2129,6623,2.326,0.646,0.155,0.047,46,5.2
G_pariet_inf-Angular,2775,2028,7071,2.709,0.575,0.140,0.028,46,3.3
G_pariet_inf-Supramar,3469,2366,7918,2.756,0.511,0.132,0.026,46,3.7
G_parietal_sup,3040,2079,6346,2.444,0.405,0.119,0.023,37,2.9
G_postcentral,3183,1905,5053,2.186,0.544,0.110,0.023,31,2.9
G_precentral,3412,2086,7991,2.939,0.486,0.104,0.023,28,2.9
G_precuneus,3416,2362,7611,2.564,0.505,0.130,0.029,50,3.9
G_rectus,1147,832,2667,2.465,0.585,0.134,0.027,19,1.4
G_subcallosal,962,634,1686,2.622,0.689,0.116,0.045,12,1.3
G_temp_sup-G_T_transv,746,429,1326,2.520,0.433,0.095,0.027,7,0.7
G_temp_sup-Lateral,2099,1399,5962,3.134,0.627,0.129,0.031,30,2.4
G_temp_sup-Plan_polar,917,613,2093,3.230,0.726,0.085,0.018,4,0.6
G_temp_sup-Plan_tempo,1548,1042,2871,2.569,0.472,0.103,0.018,13,1.3
G_temporal_inf,2875,2078,7986,2.913,0.645,0.137,0.033,50,3.5
