StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1803,1131,3167,2.496,0.541,0.110,0.016,17,1.2
caudalmiddlefrontal,2996,2050,5275,2.505,0.475,0.118,0.024,26,2.9
cuneus,3079,2052,3760,1.800,0.482,0.126,0.028,32,3.6
entorhinal,482,358,1572,3.040,0.896,0.112,0.030,4,0.6
fusiform,4097,2719,8156,2.737,0.536,0.119,0.026,41,4.4
inferiorparietal,6969,4939,13387,2.450,0.506,0.121,0.022,76,6.7
inferiortemporal,5815,4227,14320,2.777,0.607,0.128,0.029,88,6.6
isthmuscingulate,1702,1115,2671,2.095,0.742,0.111,0.028,18,1.8
lateraloccipital,8258,5667,14641,2.227,0.618,0.135,0.030,99,10.3
lateralorbitofrontal,4418,3204,8868,2.452,0.723,0.147,0.046,64,7.8
lingual,5055,3601,7259,1.924,0.584,0.142,0.036,64,7.6
medialorbitofrontal,2288,1745,4565,2.414,0.734,0.156,0.044,41,4.0
middletemporal,6698,4545,14261,2.684,0.613,0.114,0.022,65,6.3
parahippocampal,946,604,1753,2.477,0.621,0.086,0.017,5,0.6
paracentral,2558,1634,4385,2.432,0.519,0.104,0.021,19,2.1
parsopercularis,2133,1435,4609,2.800,0.496,0.116,0.022,20,1.9
parsorbitalis,1140,817,2442,2.489,0.426,0.125,0.033,12,1.4
parstriangularis,2486,1740,4544,2.363,0.578,0.128,0.027,32,2.9
pericalcarine,2027,1383,1830,1.539,0.446,0.132,0.032,20,2.7
postcentral,6438,4174,9355,2.036,0.592,0.103,0.021,53,5.4
posteriorcingulate,1779,1218,2966,2.218,0.729,0.128,0.026,23,1.9
precentral,7233,4523,13004,2.631,0.561,0.099,0.022,53,6.3
precuneus,5578,3953,9803,2.293,0.507,0.132,0.028,67,6.2
rostralanteriorcingulate,1508,1017,2935,2.695,0.690,0.126,0.027,21,1.8
rostralmiddlefrontal,6232,4789,12597,2.316,0.564,0.150,0.035,91,9.6
superiorfrontal,11281,8036,23779,2.595,0.560,0.126,0.028,129,12.9
superiorparietal,6782,4605,10840,2.137,0.464,0.114,0.022,67,6.2
superiortemporal,7414,5010,17221,2.782,0.743,0.108,0.024,68,7.2
supramarginal,5179,3505,9526,2.455,0.551,0.114,0.023,54,5.1
transversetemporal,595,362,941,2.505,0.371,0.118,0.025,6,0.6
insula,2687,1811,5849,3.079,0.835,0.116,0.029,25,3.2
