StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
caudalanteriorcingulate,1248,885,2265,2.181,0.765,0.122,0.020,15,1.1
caudalmiddlefrontal,2823,1915,5180,2.493,0.445,0.099,0.017,20,2.1
cuneus,2800,1788,3934,2.022,0.510,0.135,0.032,34,3.9
entorhinal,410,276,1569,3.540,0.766,0.081,0.019,2,0.2
fusiform,5099,3382,10880,2.806,0.665,0.111,0.025,55,5.2
inferiorparietal,6858,4716,13233,2.553,0.490,0.117,0.022,73,6.4
inferiortemporal,4979,3588,11862,2.804,0.635,0.129,0.029,65,6.1
isthmuscingulate,1914,1261,3555,2.493,0.839,0.123,0.027,24,2.0
lateraloccipital,8618,5630,13578,2.191,0.500,0.121,0.027,92,9.5
lateralorbitofrontal,3497,2606,8192,2.563,0.745,0.144,0.039,50,5.5
lingual,5708,3886,9214,2.147,0.648,0.139,0.033,69,8.1
medialorbitofrontal,2247,1586,4385,2.374,0.814,0.138,0.044,37,4.2
middletemporal,6127,4313,14751,2.856,0.592,0.114,0.021,70,5.3
parahippocampal,1037,638,1750,2.518,0.623,0.080,0.019,5,0.7
paracentral,2485,1535,4188,2.491,0.537,0.109,0.025,20,2.4
parsopercularis,2416,1664,4828,2.621,0.494,0.118,0.023,22,2.3
parsorbitalis,1107,864,2945,2.664,0.613,0.160,0.043,19,2.3
parstriangularis,2407,1805,4846,2.290,0.598,0.133,0.029,29,3.1
pericalcarine,2156,1482,2185,1.605,0.375,0.135,0.037,23,3.3
postcentral,6410,4114,9059,2.051,0.624,0.105,0.021,53,5.4
posteriorcingulate,2089,1439,3681,2.360,0.763,0.128,0.027,25,2.4
precentral,7051,4439,12741,2.601,0.518,0.103,0.021,53,6.1
precuneus,5658,3957,9931,2.346,0.501,0.115,0.023,54,5.2
rostralanteriorcingulate,1244,912,2581,2.444,0.666,0.124,0.026,19,1.5
rostralmiddlefrontal,5177,3823,10602,2.288,0.598,0.131,0.029,69,6.6
superiorfrontal,11459,8087,23300,2.461,0.605,0.126,0.027,139,13.3
superiorparietal,6318,4210,10219,2.223,0.434,0.108,0.021,58,5.4
superiortemporal,7214,4787,15578,2.791,0.601,0.103,0.020,63,5.9
supramarginal,5519,3697,10734,2.591,0.523,0.113,0.021,51,4.8
transversetemporal,561,304,851,2.536,0.422,0.102,0.021,5,0.4
insula,3020,2021,6318,3.027,0.734,0.105,0.023,22,2.8
