StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,768,607,1595,2.116,0.651,0.153,0.040,19,1.1
G_and_S_occipital_inf,1766,1194,3536,2.467,0.566,0.109,0.021,18,1.5
G_and_S_paracentral,1434,868,2405,2.358,0.569,0.112,0.030,14,1.5
G_and_S_subcentral,1554,1088,3171,2.763,0.487,0.128,0.026,17,1.6
G_and_S_transv_frontopol,1080,830,2689,2.340,0.731,0.156,0.038,26,1.9
G_and_S_cingul-Ant,2717,1970,5222,2.438,0.592,0.122,0.027,31,3.1
G_and_S_cingul-Mid-Ant,1298,899,2367,2.409,0.566,0.104,0.018,9,1.1
G_and_S_cingul-Mid-Post,1558,1084,2907,2.587,0.545,0.128,0.029,16,1.9
G_cingul-Post-dorsal,594,410,1522,2.880,0.625,0.133,0.031,9,0.6
G_cingul-Post-ventral,381,249,981,2.915,0.663,0.127,0.031,5,0.5
G_cuneus,2336,1504,3142,1.873,0.523,0.140,0.033,30,3.2
G_front_inf-Opercular,1654,1149,4225,2.829,0.459,0.127,0.026,21,1.7
G_front_inf-Orbital,468,370,1371,2.695,0.591,0.171,0.054,9,1.3
G_front_inf-Triangul,859,702,2434,2.616,0.508,0.152,0.036,14,1.3
G_front_middle,2949,2260,8276,2.648,0.551,0.139,0.033,48,4.0
G_front_sup,6553,4633,15909,2.683,0.598,0.137,0.031,87,8.8
G_Ins_lg_and_S_cent_ins,644,432,1549,3.281,0.892,0.107,0.027,6,0.5
G_insular_short,574,422,2015,3.442,0.719,0.141,0.040,9,0.9
G_occipital_middle,2439,1641,5246,2.588,0.466,0.125,0.027,33,2.6
G_occipital_sup,1490,955,2428,2.180,0.454,0.124,0.029,18,1.7
G_oc-temp_lat-fusifor,2738,1765,7259,3.057,0.730,0.117,0.031,41,3.3
G_oc-temp_med-Lingual,3605,2500,6477,2.129,0.672,0.146,0.038,49,5.5
G_oc-temp_med-Parahip,1013,631,2696,2.953,0.853,0.089,0.025,7,0.7
G_orbital,2360,1923,7456,2.805,0.712,0.166,0.047,48,4.6
G_pariet_inf-Angular,2305,1598,5533,2.741,0.527,0.128,0.025,34,2.5
G_pariet_inf-Supramar,3020,2034,6937,2.773,0.500,0.124,0.023,35,2.9
G_parietal_sup,2165,1530,4367,2.280,0.481,0.133,0.027,33,2.4
G_postcentral,1974,1193,2957,2.001,0.480,0.108,0.024,21,1.8
