StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,1131,925,2505,2.225,0.672,0.159,0.040,20,2.0
G_and_S_occipital_inf,1849,1325,4103,2.502,0.709,0.134,0.027,20,2.2
G_and_S_paracentral,1668,1059,2859,2.327,0.493,0.111,0.026,17,1.6
G_and_S_subcentral,1364,914,3030,2.699,0.619,0.124,0.026,15,1.5
G_and_S_transv_frontopol,659,548,1881,2.547,0.687,0.196,0.061,25,1.7
G_and_S_cingul-Ant,2076,1443,3856,2.609,0.552,0.119,0.023,23,2.1
G_and_S_cingul-Mid-Ant,1420,923,2238,2.510,0.373,0.095,0.013,8,0.7
G_and_S_cingul-Mid-Post,1322,921,2289,2.453,0.504,0.119,0.026,12,1.4
G_cingul-Post-dorsal,605,424,1616,2.716,0.562,0.152,0.040,10,0.9
G_cingul-Post-ventral,315,208,570,2.163,0.827,0.120,0.034,5,0.3
G_cuneus,2056,1380,2599,1.756,0.510,0.142,0.034,27,3.0
G_front_inf-Opercular,1341,887,3426,3.049,0.462,0.121,0.026,15,1.3
G_front_inf-Orbital,586,418,1548,2.713,0.441,0.132,0.032,8,0.6
G_front_inf-Triangul,1097,788,2564,2.567,0.502,0.147,0.034,22,1.7
G_front_middle,3958,3017,9438,2.550,0.552,0.157,0.037,67,6.3
G_front_sup,7559,5251,18338,2.793,0.529,0.126,0.028,86,8.3
G_Ins_lg_and_S_cent_ins,672,493,1524,2.955,0.922,0.159,0.053,13,1.4
G_insular_short,698,491,2239,3.414,1.023,0.146,0.048,10,1.4
G_occipital_middle,2114,1471,4768,2.551,0.397,0.131,0.030,32,2.4
G_occipital_sup,1494,1000,2287,1.991,0.512,0.119,0.023,18,1.3
G_oc-temp_lat-fusifor,1764,1157,4693,2.999,0.557,0.127,0.028,27,2.1
G_oc-temp_med-Lingual,3277,2334,4486,1.747,0.566,0.151,0.042,47,5.5
G_oc-temp_med-Parahip,1042,698,2789,2.796,0.803,0.099,0.023,8,0.9
G_orbital,2395,1812,5955,2.555,0.761,0.153,0.047,39,4.3
G_pariet_inf-Angular,2742,2049,6961,2.591,0.546,0.130,0.026,41,3.2
G_pariet_inf-Supramar,2433,1637,5529,2.659,0.565,0.121,0.025,31,2.4
G_parietal_sup,3317,2330,6080,2.198,0.490,0.128,0.026,41,3.6
G_postcentral,2161,1337,3522,2.087,0.568,0.105,0.022,22,1.9
G_precentral,2815,1585,6224,2.952,0.466,0.091,0.022,25,2.2
G_precuneus,2671,1952,5735,2.336,0.527,0.136,0.028,39,2.9
G_rectus,1131,906,2831,2.589,0.674,0.184,0.057,29,2.7
G_subcallosal,698,474,971,2.306,0.902,0.159,0.064,12,1.5
G_temp_sup-G_T_transv,543,312,1023,2.703,0.378,0.119,0.030,6,0.6
G_temp_sup-Lateral,2083,1461,6807,3.092,0.762,0.134,0.033,31,2.8
G_temp_sup-Plan_polar,580,408,1697,3.614,0.746,0.102,0.025,4,0.6
G_temp_sup-Plan_tempo,950,627,1663,2.311,0.485,0.097,0.016,11,0.6
G_temporal_inf,3149,2271,9000,2.924,0.621,0.133,0.031,56,3.7
G_temporal_middle,2698,1837,7689,2.949,0.691,0.123,0.026,37,2.5
Lat_Fis-ant-Horizont,381,262,448,1.889,0.385,0.102,0.014,2,0.3
Lat_Fis-ant-Vertical,242,179,464,2.662,0.385,0.124,0.015,2,0.2
Lat_Fis-post,1020,677,1314,2.442,0.607,0.112,0.025,6,1.0
Pole_occipital,2413,1652,4139,2.072,0.659,0.149,0.036,33,3.6
Pole_temporal,1788,1427,5911,3.011,0.705,0.152,0.041,34,3.1
S_calcarine,2640,1851,2848,1.806,0.589,0.128,0.030,24,3.4
S_central,3002,2003,3342,1.923,0.540,0.090,0.018,13,2.3
S_cingul-Marginalis,1078,709,1373,2.095,0.510,0.090,0.015,6,0.7
S_circular_insula_ant,443,296,701,2.722,0.505,0.101,0.022,2,0.4
S_circular_insula_inf,1535,992,2371,2.756,0.764,0.088,0.015,7,1.0
S_circular_insula_sup,1720,1124,2341,2.507,0.417,0.102,0.018,8,1.4
S_collat_transv_ant,947,658,1703,2.641,0.550,0.111,0.021,7,0.8
S_collat_transv_post,606,416,640,1.977,0.429,0.130,0.027,5,0.7
S_front_inf,2526,1755,3809,2.248,0.439,0.117,0.023,19,2.6
S_front_middle,1587,1171,2367,2.129,0.456,0.128,0.029,16,1.9
S_front_sup,2411,1721,3897,2.342,0.388,0.114,0.024,19,2.4
S_interm_prim-Jensen,629,416,695,2.123,0.371,0.100,0.014,3,0.5
S_intrapariet_and_P_trans,3306,2189,4524,2.156,0.445,0.107,0.018,25,2.7
S_oc_middle_and_Lunatus,1115,755,1303,2.080,0.407,0.118,0.026,7,1.3
S_oc_sup_and_transversal,1483,997,1798,2.024,0.393,0.122,0.025,12,1.6
S_occipital_ant,706,471,961,2.143,0.360,0.097,0.015,5,0.4
S_oc-temp_lat,1219,824,1875,2.656,0.369,0.111,0.021,9,1.1
S_oc-temp_med_and_Lingual,2412,1647,3681,2.392,0.414,0.119,0.024,20,2.5
S_orbital_lateral,468,331,660,2.085,0.735,0.130,0.022,5,0.5
S_orbital_med-olfact,667,446,880,2.373,0.508,0.116,0.022,5,0.6
S_orbital-H_Shaped,1561,1090,2726,2.434,0.564,0.129,0.037,16,2.2
S_parieto_occipital,2189,1448,2834,2.094,0.558,0.115,0.024,19,2.0
S_pericallosal,1309,794,983,1.513,0.452,0.110,0.021,17,1.0
S_postcentral,2714,1807,3537,2.048,0.416,0.098,0.018,16,2.0
S_precentral-inf-part,1253,839,1787,2.432,0.360,0.103,0.020,7,1.0
S_precentral-sup-part,1753,1152,2166,2.308,0.364,0.108,0.021,10,1.7
S_suborbital,620,438,850,2.193,0.849,0.125,0.018,5,0.5
S_subparietal,1230,837,1586,2.178,0.372,0.122,0.028,9,1.5
S_temporal_inf,1842,1273,2692,2.448,0.441,0.111,0.019,11,1.7
S_temporal_sup,6170,4086,9408,2.447,0.430,0.100,0.018,38,4.7
S_temporal_transverse,238,162,327,2.151,0.291,0.068,0.009,1,0.1
