StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
bankssts,1576,1028,2363,2.490,0.395,0.106,0.018,11,1.2
caudalanteriorcingulate,1503,965,2119,2.044,0.513,0.121,0.013,19,0.9
caudalmiddlefrontal,3083,2017,5629,2.567,0.442,0.096,0.016,18,2.2
cuneus,2436,1520,2768,1.664,0.437,0.124,0.025,28,2.7
entorhinal,658,425,1939,3.172,0.780,0.118,0.021,6,0.6
fusiform,4877,3175,10190,2.759,0.590,0.114,0.022,49,4.4
inferiorparietal,10019,6501,17133,2.399,0.468,0.106,0.018,84,7.6
inferiortemporal,4807,3206,9924,2.728,0.583,0.117,0.022,50,4.5
isthmuscingulate,1540,991,2488,2.225,0.775,0.117,0.026,17,1.5
lateraloccipital,7423,4602,11155,2.141,0.628,0.113,0.023,71,6.8
lateralorbitofrontal,4131,2795,7664,2.562,0.729,0.125,0.031,49,5.3
lingual,4489,2947,6171,1.917,0.611,0.129,0.032,50,6.1
medialorbitofrontal,3132,2094,4953,2.128,0.568,0.097,0.018,27,2.4
middletemporal,5830,3818,12885,2.851,0.565,0.108,0.018,54,4.5
parahippocampal,1100,676,1999,2.522,0.659,0.077,0.011,6,0.5
paracentral,2705,1567,4350,2.594,0.582,0.087,0.017,14,2.0
parsopercularis,2074,1326,3419,2.456,0.472,0.111,0.021,16,1.7
parsorbitalis,1398,948,2919,2.536,0.581,0.121,0.020,14,1.2
parstriangularis,2254,1500,3871,2.276,0.531,0.107,0.019,19,1.9
pericalcarine,2123,1423,2019,1.547,0.412,0.130,0.028,24,2.6
postcentral,5815,3587,7838,2.016,0.627,0.096,0.017,44,4.2
posteriorcingulate,1702,1161,2848,2.230,0.656,0.122,0.024,18,1.8
precentral,8187,4973,13726,2.570,0.638,0.095,0.018,52,6.2
precuneus,5962,3982,9282,2.237,0.530,0.114,0.021,54,5.3
rostralanteriorcingulate,1576,1091,3399,2.671,0.521,0.124,0.023,18,1.6
rostralmiddlefrontal,9300,6564,16610,2.283,0.556,0.128,0.027,107,10.8
superiorfrontal,10200,6878,20441,2.629,0.523,0.112,0.020,87,8.8
superiorparietal,8798,5564,11925,2.033,0.444,0.107,0.020,71,7.1
superiortemporal,5734,3577,10695,2.650,0.520,0.085,0.014,34,3.3
supramarginal,4291,2874,7865,2.607,0.522,0.123,0.023,41,4.3
frontalpole,419,317,958,2.377,0.544,0.154,0.028,7,0.6
temporalpole,642,479,2457,3.733,0.640,0.129,0.028,7,0.7
transversetemporal,496,282,797,2.513,0.306,0.095,0.018,3,0.3
insula,3791,2517,7552,2.980,0.767,0.107,0.023,29,3.5
