StructName,NumVert,SurfArea,GrayVol,ThickAvg,ThickStd,MeanCurv,GausCurv,FoldInd,CurvInd
G_and_S_frontomargin,847,596,1765,2.473,0.618,0.163,0.045,17,1.7
G_and_S_occipital_inf,1421,945,3081,2.692,0.555,0.140,0.030,23,1.7
G_and_S_paracentral,1474,913,2837,2.519,0.479,0.109,0.021,14,1.2
G_and_S_subcentral,1431,957,3146,2.788,0.508,0.116,0.021,19,1.2
G_and_S_transv_frontopol,964,749,2686,2.591,0.709,0.177,0.058,31,2.5
G_and_S_cingul-Ant,3098,2323,6977,2.645,0.653,0.123,0.026,36,3.5
G_and_S_cingul-Mid-Ant,1549,1071,3231,2.714,0.630,0.118,0.025,14,1.7
G_and_S_cingul-Mid-Post,1876,1306,3555,2.663,0.541,0.122,0.025,21,1.9
G_cingul-Post-dorsal,467,304,1428,3.230,0.663,0.136,0.041,7,0.6
G_cingul-Post-ventral,319,213,816,2.852,0.750,0.151,0.043,6,0.4
G_cuneus,2180,1463,3116,1.917,0.541,0.142,0.034,31,2.9
G_front_inf-Opercular,1534,1054,3915,2.770,0.545,0.123,0.023,21,1.6
G_front_inf-Orbital,525,387,1557,2.958,0.431,0.148,0.034,10,0.7
G_front_inf-Triangul,899,645,2207,2.629,0.525,0.121,0.028,13,0.9
G_front_middle,2918,2270,7972,2.575,0.591,0.146,0.038,62,4.3
G_front_sup,6967,5018,17385,2.670,0.629,0.135,0.030,110,8.3
G_Ins_lg_and_S_cent_ins,631,424,1696,3.550,0.694,0.112,0.034,7,0.7
G_insular_short,731,507,2450,3.417,0.762,0.148,0.052,13,1.6
G_occipital_middle,2754,1769,5996,2.703,0.617,0.132,0.032,42,3.3
G_occipital_sup,1794,1069,2722,2.183,0.511,0.118,0.028,21,2.1
G_oc-temp_lat-fusifor,1599,1070,4064,2.937,0.659,0.126,0.031,22,1.7
G_oc-temp_med-Lingual,3135,2219,4942,2.014,0.585,0.152,0.038,48,5.0
G_oc-temp_med-Parahip,1106,699,3262,2.971,1.071,0.142,0.057,24,2.6
G_orbital,2632,1980,7389,2.828,0.640,0.150,0.041,49,4.2
G_pariet_inf-Angular,2786,1983,7765,2.945,0.559,0.135,0.029,46,2.9
G_pariet_inf-Supramar,2916,2070,6810,2.663,0.612,0.126,0.025,45,3.1
G_parietal_sup,2291,1496,5112,2.548,0.542,0.129,0.026,37,2.3
G_postcentral,2133,1322,4248,2.426,0.548,0.111,0.022,26,1.8
G_precentral,3151,1930,7343,2.856,0.511,0.105,0.018,32,2.4
G_precuneus,2304,1593,5225,2.585,0.509,0.140,0.029,42,2.7
G_rectus,932,682,2278,2.448,0.724,0.146,0.048,20,1.9
G_subcallosal,611,394,1047,2.650,1.020,0.133,0.054,9,1.5
G_temp_sup-G_T_transv,520,299,1004,2.614,0.451,0.092,0.021,4,0.4
G_temp_sup-Lateral,2139,1463,6538,3.264,0.674,0.129,0.027,31,2.4
G_temp_sup-Plan_polar,833,523,2021,3.413,0.501,0.071,0.012,3,0.4
G_temp_sup-Plan_tempo,1034,721,1969,2.526,0.401,0.120,0.023,14,0.9
G_temporal_inf,2639,1797,6921,2.823,0.835,0.132,0.037,48,3.7
G_temporal_middle,3679,2517,11244,3.201,0.675,0.123,0.027,51,4.0
Lat_Fis-ant-Horizont,367,248,496,2.261,0.471,0.091,0.010,2,0.2
Lat_Fis-ant-Vertical,290,201,355,1.877,0.383,0.104,0.012,2,0.1
Lat_Fis-post,1477,967,1947,2.426,0.500,0.107,0.020,9,1.3
Pole_occipital,3395,2217,4203,1.766,0.532,0.142,0.040,45,5.8
Pole_temporal,1479,1068,5113,3.352,0.772,0.136,0.036,17,2.1
S_calcarine,2541,1719,2807,1.870,0.690,0.129,0.030,31,3.6
S_central,3437,2259,3847,1.890,0.553,0.083,0.012,14,1.9
S_cingul-Marginalis,1445,962,2066,2.259,0.399,0.098,0.015,10,1.0
S_circular_insula_ant,884,586,1415,2.833,0.616,0.099,0.017,5,0.7
S_circular_insula_inf,1306,851,1963,2.780,0.645,0.071,0.009,4,0.6
S_circular_insula_sup,1443,954,2053,2.626,0.410,0.105,0.018,7,1.2
S_collat_transv_ant,917,632,1406,2.661,0.500,0.119,0.023,9,0.8
S_collat_transv_post,424,297,527,2.221,0.531,0.140,0.029,4,0.6
S_front_inf,1940,1327,2580,1.980,0.415,0.116,0.020,17,1.8
S_front_middle,1903,1380,3056,2.054,0.542,0.129,0.030,19,2.5
S_front_sup,2253,1528,3128,2.257,0.499,0.106,0.020,13,2.0
S_interm_prim-Jensen,633,420,800,2.337,0.485,0.100,0.016,3,0.5
S_intrapariet_and_P_trans,3498,2315,4592,2.206,0.413,0.098,0.013,20,2.1
S_oc_middle_and_Lunatus,979,715,1405,2.200,0.656,0.142,0.026,10,1.2
S_oc_sup_and_transversal,1636,1080,2255,2.368,0.363,0.110,0.021,12,1.5
S_occipital_ant,820,546,1311,2.482,0.404,0.113,0.022,6,0.8
S_oc-temp_lat,844,591,1222,2.510,0.413,0.108,0.017,4,0.7
S_oc-temp_med_and_Lingual,1837,1259,2874,2.505,0.455,0.097,0.017,11,1.3
S_orbital_lateral,360,269,511,2.074,0.609,0.137,0.026,3,0.5
S_orbital_med-olfact,771,525,985,2.139,0.657,0.108,0.025,8,0.9
S_orbital-H_Shaped,1058,733,1999,2.741,0.632,0.121,0.026,8,1.3
S_parieto_occipital,2206,1465,3122,2.375,0.500,0.107,0.019,16,1.8
S_pericallosal,1778,1131,1535,1.610,0.542,0.108,0.018,18,1.2
S_postcentral,2728,1783,3460,2.049,0.409,0.098,0.015,22,1.7
S_precentral-inf-part,1725,1122,2532,2.328,0.463,0.098,0.016,11,1.2
S_precentral-sup-part,1817,1221,2789,2.501,0.527,0.099,0.017,10,1.3
S_suborbital,421,283,495,2.008,0.382,0.115,0.017,3,0.3
S_subparietal,1100,784,1935,2.623,0.498,0.120,0.024,9,1.0
S_temporal_inf,1576,1076,2639,2.560,0.631,0.101,0.014,9,1.1
S_temporal_sup,7087,4706,10967,2.500,0.467,0.095,0.016,43,5.0
S_temporal_transverse,206,144,310,2.514,0.338,0.119,0.017,1,0.2
